character,G_x,G_y,M,Euclid
卆,255,242,27171,9.433981132056603
卅,253,242,29306,8.54400374531753
丗,250,255,33173,5.0
卉,249,251,28022,1.4142135623730951
卍,245,251,26647,5.0990195135927845
凖,254,236,34991,14.560219778561036
卞,258,225,20139,26.248809496813376
卩,241,215,17949,36.138621999185304
卮,257,261,35003,13.038404810405298
夘,263,230,31233,23.853720883753127
卻,262,245,36002,13.0
卷,251,261,37804,11.045361017187261
厂,204,182,13166,82.09750300709517
厖,254,250,40552,4.0
厠,263,238,41080,17.69180601295413
厦,249,245,45753,5.0990195135927845
厥,245,238,40144,13.0
厮,248,236,43324,14.142135623730951
厰,250,247,45789,3.0
厶,249,298,19990,48.010415536631214
參,247,251,34280,3.1622776601683795
簒,251,256,45800,6.082762530298219
雙,244,238,45516,13.416407864998739
叟,249,249,36600,1.4142135623730951
曼,249,247,41273,3.1622776601683795
燮,250,247,42255,3.0
叮,232,208,25480,45.69463863518345
叨,266,225,32585,29.68164415931166
叭,226,243,25908,25.0
叺,225,258,26461,26.248809496813376
吁,240,212,28550,39.293765408777
吽,240,233,29394,19.72308292331602
呀,252,222,34175,28.071337695236398
听,237,235,28501,19.849433241279208
吭,250,258,32055,8.0
吼,242,250,34209,8.0
吮,250,258,32787,8.0
吶,272,250,35555,22.0
吩,248,246,30981,4.47213595499958
吝,253,255,33226,5.830951894845301
呎,242,221,32675,30.083217912982647
咏,242,252,33259,8.246211251235321
呵,258,215,30616,35.90264614203248
咎,246,252,34276,4.47213595499958
呟,254,259,32490,9.848857801796104
呱,246,261,37207,11.704699910719626
呷,265,202,34073,50.28916384272063
呰,248,247,33859,3.605551275463989
咒,253,229,31159,21.213203435596427
呻,266,234,32983,22.627416997969522
咀,247,254,36501,5.0
呶,243,246,36514,8.06225774829855
咄,265,259,35385,17.4928556845359
咐,254,241,32908,9.848857801796104
咆,261,261,37174,15.556349186104045
哇,248,268,32379,18.110770276274835
咢,254,221,33755,29.274562336608895
咸,262,260,37970,15.620499351813308
咥,248,247,35794,3.605551275463989
咬,251,250,31820,1.0
哄,254,245,33269,6.4031242374328485
哈,249,251,33109,1.4142135623730951
咨,259,256,32036,10.816653826391969
咫,257,230,35925,21.18962010041709
哂,262,234,39673,20.0
咤,260,249,34620,10.04987562112089
咾,256,259,37320,10.816653826391969
咼,253,245,36489,5.830951894845301
哘,245,238,31329,13.0
哥,259,231,34115,21.02379604162864
哦,261,251,39478,11.045361017187261
唏,252,236,38325,14.142135623730951
唔,255,234,36438,16.76305461424021
哽,249,235,39822,15.033296378372908
哮,256,239,36202,12.529964086141668
哭,253,231,35187,19.235384061671343
哢,248,232,35471,18.110770276274835
唹,242,247,36018,8.54400374531753
啀,248,244,39824,6.324555320336759
啣,257,239,41168,13.038404810405298
啌,254,255,35915,6.4031242374328485
售,254,248,40140,4.47213595499958
啜,256,238,41423,13.416407864998739
啅,255,243,35576,8.602325267042627
啖,248,255,35540,5.385164807134504
啗,268,257,37362,19.313207915827967
唸,253,262,34795,12.36931687685298
唳,250,237,39695,13.0
啝,247,242,38674,8.54400374531753
喙,250,249,38460,1.0
喀,255,248,38695,5.385164807134504
咯,250,253,36229,3.0
喊,256,256,39076,8.48528137423857
喟,275,225,42280,35.35533905932738
啻,248,249,37924,2.23606797749979
啾,250,246,39239,4.0
喘,269,257,39064,20.248456731316587
喞,258,236,40252,16.1245154965971
單,246,225,39073,25.317977802344327
啼,257,237,36324,14.7648230602334
喃,272,255,39487,22.561028345356956
喇,273,244,42176,23.769728648009426
喨,256,249,38044,6.082762530298219
嗚,261,259,39019,14.212670403551895
嗟,251,262,37244,12.041594578792296
嗄,252,238,42630,12.165525060596439
嗜,261,245,40606,12.083045973594572
嗤,260,258,39354,12.806248474865697
嗔,263,250,41678,13.0
嘔,253,243,40734,7.615773105863909
嗷,250,251,40000,1.0
嘖,262,250,41198,12.0
嗾,246,252,38969,4.47213595499958
嗽,245,245,41017,7.0710678118654755
嘛,253,255,44318,5.830951894845301
嗹,258,258,41493,11.313708498984761
噎,253,263,39534,13.341664064126334
噐,249,247,41895,3.1622776601683795
營,248,247,41999,3.605551275463989
嘴,264,241,41832,16.64331697709324
嘶,248,241,41681,9.219544457292887
嘸,260,258,43311,12.806248474865697
噫,258,255,39190,9.433981132056603
噤,255,243,39167,8.602325267042627
嘯,263,253,45312,13.341664064126334
噬,255,263,41029,13.92838827718412
噪,251,239,40304,11.045361017187261
嚆,263,248,40945,13.152946437965905
嚀,259,235,38539,17.4928556845359
嚊,258,246,43518,8.94427190999916
嚠,270,245,44069,20.615528128088304
嚔,256,251,44266,6.082762530298219
嚏,256,252,44219,6.324555320336759
嚥,256,256,40058,8.48528137423857
嚮,258,237,47646,15.264337522473747
嚶,260,232,44174,20.591260281974
嚴,250,243,45290,7.0
囂,253,247,47204,4.242640687119285
嚼,259,255,42360,10.295630140987
囁,258,239,43387,13.601470508735444
囃,259,247,44246,9.486832980505138
囀,261,241,48448,14.212670403551895
囈,258,251,47024,8.06225774829855
囎,255,243,46339,8.602325267042627
囑,267,241,49705,19.235384061671343
囓,266,249,47132,16.0312195418814
囗,245,242,26489,9.433981132056603
囮,249,243,42940,7.0710678118654755
囹,248,242,40446,8.246211251235321
圀,248,238,44126,12.165525060596439
囿,247,239,44679,11.40175425099138
圄,246,243,43956,8.06225774829855
圉,246,242,44726,8.94427190999916
圈,248,242,50144,8.246211251235321
國,248,243,46226,7.280109889280518
圍,246,241,49080,9.848857801796104
圓,246,243,47843,8.06225774829855
團,248,239,50539,11.180339887498949
圖,245,243,46473,8.602325267042627
嗇,250,258,40496,8.0
圜,247,241,50522,9.486832980505138
圦,231,259,26329,21.02379604162864
圷,243,220,26703,30.805843601498726
圸,268,272,31576,28.42534080710379
坎,243,254,29871,8.06225774829855
圻,241,239,28834,14.212670403551895
址,241,283,31244,34.20526275297414
坏,251,227,29604,23.021728866442675
坩,257,248,35621,7.280109889280518
埀,249,270,40129,20.024984394500787
垈,254,266,34277,16.492422502470642
坡,257,254,37452,8.06225774829855
坿,260,246,33763,10.770329614269007
垉,264,263,37697,19.1049731745428
垓,258,250,33862,8.0
垠,252,241,36688,9.219544457292887
垳,248,243,31599,7.280109889280518
垤,253,254,35249,5.0
垪,258,241,34045,12.041594578792296
垰,257,240,29681,12.206555615733702
埃,254,255,35099,6.4031242374328485
埆,278,253,38663,28.160255680657446
埔,273,254,40891,23.345235059857504
埒,262,238,31983,16.97056274847714
埓,263,244,32734,14.317821063276353
堊,249,259,37903,9.055385138137417
埖,258,252,34711,8.246211251235321
埣,251,236,32353,14.035668847618199
堋,278,236,44888,31.304951684997057
堙,259,247,42031,9.486832980505138
堝,275,242,39118,26.248809496813376
塲,267,250,42027,17.0
堡,254,258,38639,8.94427190999916
塢,263,259,39515,15.811388300841896
塋,249,262,37336,12.041594578792296
塰,261,262,41298,16.278820596099706
塒,261,242,38621,13.601470508735444
堽,259,243,40486,11.40175425099138
塹,240,256,41874,11.661903789690601
墅,243,241,44176,11.40175425099138
墹,277,229,45103,34.20526275297414
墟,258,264,42513,16.1245154965971
墫,265,239,41693,18.601075237738275
墺,261,252,41568,11.180339887498949
壞,259,250,42748,9.0
墻,264,255,42600,14.866068747318506
墸,263,252,41972,13.152946437965905
墮,252,256,45152,6.324555320336759
壅,251,258,44066,8.06225774829855
壓,251,249,44483,1.4142135623730951
壑,242,261,41446,13.601470508735444
壗,260,266,44580,18.867962264113206
壙,265,250,46791,15.0
壘,249,254,46215,4.123105625617661
壥,267,244,47355,18.027756377319946
壜,266,246,45428,16.492422502470642
壤,262,252,45391,12.165525060596439
壟,251,257,46453,7.0710678118654755
壯,236,257,32679,15.652475842498529
壺,249,273,39308,23.021728866442675
壹,248,266,39986,16.1245154965971
壻,266,238,40237,20.0
壼,249,271,41749,21.02379604162864
壽,253,246,43288,5.0
夂,246,266,25661,16.492422502470642
夊,244,261,26068,12.529964086141668
夐,245,258,42897,9.433981132056603
夛,244,221,31071,29.614185789921695
梦,243,227,33771,24.041630560342615
夥,250,233,42453,17.0
夬,260,266,29639,18.867962264113206
夭,254,254,26533,5.656854249492381
夲,251,245,28822,5.0990195135927845
夸,256,237,32500,14.317821063276353
夾,250,255,30508,5.0
竒,257,246,31881,8.06225774829855
奕,252,255,36198,5.385164807134504
奐,246,262,37125,12.649110640673518
奚,254,260,36427,10.770329614269007
奘,246,251,37974,4.123105625617661
奢,251,251,40869,1.4142135623730951
奠,254,251,40953,4.123105625617661
奧,250,257,40085,7.0
奬,254,249,41917,4.123105625617661
奩,248,267,41420,17.11724276862369
奸,241,233,31158,19.235384061671343
妁,266,250,32665,16.0
妝,238,258,36459,14.422205101855956
佞,248,255,34282,5.385164807134504
侫,251,261,35697,11.045361017187261
妣,252,264,37664,14.142135623730951
妲,252,249,36759,2.23606797749979
姆,259,242,42423,12.041594578792296
姨,261,253,43638,11.40175425099138
姜,250,265,37396,15.0
妍,251,234,36966,16.0312195418814
姙,246,252,37384,4.47213595499958
姚,255,258,39121,9.433981132056603
娥,261,257,42127,13.038404810405298
娟,277,242,41986,28.160255680657446
娑,251,259,35142,9.055385138137417
娜,262,234,44873,20.0
娉,259,245,41029,10.295630140987
娚,273,238,42029,25.942243542145693
婀,252,236,41542,14.142135623730951
婬,255,259,36973,10.295630140987
婉,258,255,41798,9.433981132056603
娵,251,238,42830,12.041594578792296
娶,245,242,40862,9.433981132056603
婢,253,244,40260,6.708203932499369
婪,249,255,38068,5.0990195135927845
媚,273,244,44320,23.769728648009426
媼,259,261,45716,14.212670403551895
媾,260,253,46683,10.44030650891055
嫋,274,245,46207,24.515301344262525
嫂,254,249,42902,4.123105625617661
媽,269,241,42870,21.02379604162864
嫣,268,245,42682,18.681541692269406
嫗,255,246,43891,6.4031242374328485
嫦,260,244,41087,11.661903789690601
嫩,250,247,43714,3.0
嫖,264,237,44319,19.1049731745428
嫺,273,235,49088,27.459060435491963
嫻,273,236,48304,26.92582403567252
嬌,260,251,44591,10.04987562112089
嬋,260,231,44129,21.470910553583888
嬖,246,246,42763,5.656854249492381
嬲,259,238,48856,15.0
嫐,253,247,45078,4.242640687119285
嬪,266,251,45434,16.0312195418814
嬶,258,253,43801,8.54400374531753
嬾,263,248,48966,13.152946437965905
孃,259,254,47825,9.848857801796104
孅,258,254,45578,8.94427190999916
孀,264,243,46440,15.652475842498529
孑,249,229,22292,21.02379604162864
孕,252,233,30990,17.11724276862369
孚,255,237,30362,13.92838827718412
孛,249,239,33942,11.045361017187261
孥,246,235,36314,15.524174696260024
孩,258,254,36560,8.94427190999916
孰,245,260,42809,11.180339887498949
孳,249,241,39074,9.055385138137417
孵,240,239,44566,14.866068747318506
學,249,232,41340,18.027756377319946
斈,253,238,33984,12.36931687685298
孺,267,242,45842,18.788294228055936
宀,245,249,13603,5.0990195135927845
它,253,259,27351,9.486832980505138
宦,236,252,36858,14.142135623730951
宸,241,256,39617,10.816653826391969
寃,252,257,40396,7.280109889280518
寇,260,264,38799,17.204650534085253
寉,247,252,40644,3.605551275463989
寔,248,252,39804,2.8284271247461903
寐,244,252,40690,6.324555320336759
寤,250,252,41881,2.0
實,250,241,43122,9.0
寢,253,248,43901,3.605551275463989
寞,250,248,41227,2.0
寥,251,236,39540,14.035668847618199
寫,258,244,40539,10.0
寰,245,247,43101,5.830951894845301
寶,247,244,42748,6.708203932499369
寳,248,245,41101,5.385164807134504
尅,255,263,37104,13.92838827718412
將,253,248,38853,3.605551275463989
專,249,241,41753,9.055385138137417
對,237,248,38708,13.152946437965905
尓,243,249,26022,7.0710678118654755
尠,234,250,43041,16.0
尢,259,278,25654,29.410882339705484
尨,254,269,34005,19.4164878389476
尸,255,188,20860,62.20128616033595
尹,248,201,28376,49.040799340956916
屁,250,249,36345,1.0
屆,273,248,38531,23.08679276123039
屎,251,235,36298,15.033296378372908
屓,264,239,42192,17.804493814764857
屐,248,244,41497,6.324555320336759
屏,252,234,37963,16.1245154965971
孱,254,244,41148,7.211102550927978
屬,270,247,46302,20.223748416156685
屮,244,242,22479,10.0
乢,228,274,27883,32.55764119219941
屶,279,255,28892,29.427877939124322
屹,243,266,32912,17.46424919657298
岌,253,263,34089,13.341664064126334
岑,258,242,30087,11.313708498984761
岔,253,256,31875,6.708203932499369
妛,251,262,34798,12.041594578792296
岫,262,272,37286,25.059928172283335
岻,246,258,38154,8.94427190999916
岶,256,262,35243,13.416407864998739
岼,244,217,34268,33.54101966249684
岷,247,242,39345,8.54400374531753
峅,243,250,34977,7.0
岾,246,268,32644,18.439088914585774
峇,250,255,33167,5.0
峙,247,247,34680,4.242640687119285
峩,257,264,38245,15.652475842498529
峽,241,250,36623,9.0
峺,246,237,41197,13.601470508735444
峭,259,253,38229,9.486832980505138
嶌,256,258,39020,10.0
峪,247,251,36049,3.1622776601683795
崋,248,247,38786,3.605551275463989
崕,241,246,39813,9.848857801796104
崗,255,258,41472,9.433981132056603
嵜,254,247,36257,5.0
崟,252,276,38595,26.076809620810597
崛,263,243,41773,14.7648230602334
崑,242,268,37570,19.697715603592208
崔,248,261,38917,11.180339887498949
崢,249,237,38865,13.038404810405298
崙,252,264,39465,14.142135623730951
崘,251,266,42849,16.0312195418814
嵌,241,260,37906,13.45362404707371
嵒,253,249,35682,3.1622776601683795
嵎,269,240,44030,21.470910553583888
嵋,267,240,44014,19.72308292331602
嵬,259,267,41169,19.235384061671343
嵳,262,265,38225,19.209372712298546
嵶,268,240,45185,20.591260281974
嶇,247,244,43017,6.708203932499369
嶄,238,257,40605,13.892443989449804
嶂,250,244,39982,6.0
嶢,252,259,40790,9.219544457292887
嶝,248,255,42527,5.385164807134504
嶬,259,257,44523,11.40175425099138
嶮,247,260,40121,10.44030650891055
嶽,248,265,41948,15.132745950421556
嶐,236,262,43313,18.439088914585774
嶷,247,263,41062,13.341664064126334
嶼,251,244,43849,6.082762530298219
巉,256,257,46278,9.219544457292887
巍,249,269,46917,19.026297590440446
巓,248,259,44589,9.219544457292887
巒,252,243,41753,7.280109889280518
巖,251,260,45691,10.04987562112089
巛,252,252,26838,2.8284271247461903
巵,254,259,36216,9.848857801796104
帋,245,235,34881,15.811388300841896
帚,250,223,37415,27.0
帙,232,248,37668,18.110770276274835
帑,247,232,35228,18.24828759089466
帛,249,248,32257,2.23606797749979
帶,253,228,40075,22.20360331117452
帷,239,248,41438,11.180339887498949
幄,242,247,45132,8.54400374531753
幃,246,244,42709,7.211102550927978
幀,249,254,42833,4.123105625617661
幎,243,239,43552,13.038404810405298
幗,259,246,50552,9.848857801796104
幔,245,242,44760,9.433981132056603
幟,247,250,45161,3.0
幢,245,255,46783,7.0710678118654755
幤,245,225,39014,25.495097567963924
幇,243,229,35409,22.135943621178654
幵,248,218,28245,32.0624390837628
并,248,241,29594,9.219544457292887
幺,246,286,23228,36.22154055254967
麼,254,255,42891,6.4031242374328485
广,213,200,14470,62.20128616033595
庠,253,239,35000,11.40175425099138
廁,261,251,40616,11.045361017187261
廂,265,254,39958,15.524174696260024
廈,250,257,43783,7.0
廐,253,256,44073,6.708203932499369
廏,248,258,43493,8.246211251235321
廖,250,244,40863,6.0
廣,259,255,45645,10.295630140987
廝,248,249,41920,2.23606797749979
廚,248,256,40234,6.324555320336759
廛,261,258,47181,13.601470508735444
廢,254,254,43191,5.656854249492381
廡,255,261,44940,12.083045973594572
廨,254,254,44284,5.656854249492381
廩,248,250,43108,2.0
廬,256,265,49433,16.15549442140351
廱,253,254,49175,5.0
廳,253,259,48573,9.486832980505138
廰,256,256,44692,8.48528137423857
廴,197,276,20071,59.033888572581766
廸,250,262,38271,12.0
廾,245,244,24372,7.810249675906654
弃,248,244,31421,6.324555320336759
弉,242,239,34378,13.601470508735444
彝,248,248,41505,2.8284271247461903
彜,248,247,40586,3.605551275463989
弋,282,244,21151,32.55764119219941
弑,253,255,37346,5.830951894845301
弖,256,258,29415,10.0
弩,252,236,38978,14.142135623730951
弭,245,225,36740,25.495097567963924
弸,268,239,46697,21.095023109728988
彁,247,236,39309,14.317821063276353
彈,248,228,44295,22.090722034374522
彌,260,242,50134,12.806248474865697
彎,256,236,43720,15.231546211727817
弯,263,237,36590,18.384776310850235
彑,249,293,25466,43.01162633521314
彖,243,251,36958,7.0710678118654755
彡,270,254,16596,20.396078054371138
彭,239,247,34205,11.40175425099138
彳,266,247,12230,16.278820596099706
彷,250,250,31734,0.0
徃,248,257,32866,7.280109889280518
徂,252,258,36894,8.246211251235321
彿,266,246,42841,16.492422502470642
徊,265,251,38034,15.033296378372908
很,250,247,38301,3.0
徑,252,249,37072,2.23606797749979
徇,273,251,37008,23.021728866442675
從,244,255,35707,7.810249675906654
徙,249,258,37485,8.06225774829855
徘,254,247,36313,5.0
徨,255,257,41675,8.602325267042627
徭,261,259,41061,14.212670403551895
徼,250,253,44261,3.0
忖,241,242,30540,12.041594578792296
忻,230,241,31961,21.93171219946131
忤,230,233,31446,26.248809496813376
忸,247,251,40786,3.1622776601683795
忱,243,252,36018,7.280109889280518
忝,251,249,36045,1.4142135623730951
悳,248,260,40346,10.198039027185569
忿,255,261,32113,12.083045973594572
怡,248,258,36293,8.246211251235321
恠,239,253,37820,11.40175425099138
怙,242,255,33756,9.433981132056603
怐,259,243,35164,11.40175425099138
怩,244,247,39491,6.708203932499369
怎,244,269,30135,19.924858845171276
怱,251,260,35082,10.04987562112089
怛,243,243,37483,9.899494936611665
怕,256,252,36047,6.324555320336759
怫,259,241,43660,12.727922061357855
怦,238,226,34421,26.832815729997478
怏,241,251,37755,9.055385138137417
怺,235,253,36957,15.297058540778355
恚,251,272,34974,22.02271554554524
恁,250,259,34458,9.0
恪,242,253,38544,8.54400374531753
恷,250,262,34349,12.0
恟,264,250,40473,14.0
恊,255,257,42419,8.602325267042627
恆,240,250,39303,10.0
恍,244,251,36553,6.082762530298219
恃,246,242,35353,8.94427190999916
恤,243,265,41949,16.55294535724685
恂,263,247,39076,13.341664064126334
恬,244,251,36096,6.082762530298219
恫,265,243,41921,16.55294535724685
恙,247,267,33263,17.26267650163207
悁,268,245,41537,18.681541692269406
悍,245,228,38869,22.561028345356956
悃,262,244,42604,13.416407864998739
悚,244,243,40926,9.219544457292887
悄,258,248,38400,8.246211251235321
悛,243,256,39730,9.219544457292887
悖,243,238,38744,13.892443989449804
悗,248,251,40497,2.23606797749979
悒,248,252,42355,2.8284271247461903
悧,266,244,41058,17.08800749063506
悋,243,248,38672,7.280109889280518
惡,248,252,38809,2.8284271247461903
悸,248,238,41428,12.165525060596439
惠,249,259,42058,9.055385138137417
惓,250,248,43345,2.0
悴,238,237,35598,17.69180601295413
忰,240,242,35209,12.806248474865697
悽,250,251,45325,1.0
惆,271,241,45902,22.847319317591726
悵,241,246,41248,9.848857801796104
惘,266,240,46446,18.867962264113206
慍,250,260,46212,10.0
愕,250,234,39366,16.0
愆,253,259,35099,9.486832980505138
惶,245,253,42861,5.830951894845301
惷,254,259,43388,9.848857801796104
愀,239,247,41141,11.40175425099138
惴,263,255,42051,13.92838827718412
愃,248,254,42061,4.47213595499958
愡,253,251,41594,3.1622776601683795
惻,264,246,43291,14.560219778561036
惱,266,252,42853,16.1245154965971
愍,244,252,41290,6.324555320336759
愎,243,247,42395,7.615773105863909
慇,247,252,43353,3.605551275463989
愾,247,253,43359,4.242640687119285
愨,248,251,41180,2.23606797749979
愧,253,254,43517,5.0
慊,249,246,47492,4.123105625617661
愿,246,243,41486,8.06225774829855
愼,255,250,44977,5.0
愬,251,248,41372,2.23606797749979
愴,243,255,42433,8.602325267042627
愽,254,236,44412,14.560219778561036
慂,260,246,40942,10.770329614269007
慳,247,244,43553,6.708203932499369
慷,250,252,46014,2.0
慘,239,246,39763,11.704699910719626
慙,240,249,41759,10.04987562112089
慚,242,244,46346,10.0
慫,251,261,36880,11.045361017187261
慴,267,240,44090,19.72308292331602
慯,253,249,46162,3.1622776601683795
慥,246,256,42978,7.211102550927978
慱,254,241,44880,9.848857801796104
慟,258,251,48523,8.06225774829855
慝,244,247,43795,6.708203932499369
慓,255,239,44330,12.083045973594572
慵,259,254,51437,9.848857801796104
憙,249,264,44523,14.035668847618199
憖,250,250,39436,0.0
憇,252,251,41015,2.23606797749979
憔,248,251,43785,2.23606797749979
憚,252,231,45244,19.1049731745428
憊,262,251,43216,12.041594578792296
憑,258,247,39185,8.54400374531753
憫,267,238,47611,20.808652046684813
憮,252,256,46420,6.324555320336759
懌,249,231,44207,19.026297590440446
懊,249,250,44960,1.0
應,252,260,44058,10.198039027185569
懷,245,246,45905,6.4031242374328485
懈,246,242,46776,8.94427190999916
懃,241,251,45085,9.055385138137417
懆,246,248,42594,4.47213595499958
憺,258,251,45124,8.06225774829855
懋,254,247,43166,5.0
罹,245,239,46047,12.083045973594572
懍,250,245,45216,5.0
懦,256,245,47046,7.810249675906654
懣,260,255,43609,11.180339887498949
懶,258,243,49407,10.63014581273465
懺,252,254,48898,4.47213595499958
懴,252,253,48557,3.605551275463989
懿,246,261,42668,11.704699910719626
懽,252,250,48715,2.0
懼,254,240,51391,10.770329614269007
懾,252,249,47914,2.23606797749979
戀,250,252,43403,2.0
戈,264,260,26901,17.204650534085253
戉,261,266,32405,19.4164878389476
戍,265,257,32557,16.55294535724685
戌,266,257,31963,17.46424919657298
戔,262,256,37213,13.416407864998739
戛,253,247,42215,4.242640687119285
戞,254,247,44372,5.0
戡,242,256,43802,10.0
截,247,262,45343,12.36931687685298
戮,251,247,42125,3.1622776601683795
戰,241,243,46049,11.40175425099138
戲,246,257,45058,8.06225774829855
戳,241,251,46925,9.055385138137417
扁,266,251,44107,16.0312195418814
扎,234,271,28726,26.40075756488817
扞,237,236,30675,19.1049731745428
扣,252,257,31004,7.280109889280518
扛,230,265,28954,25.0
扠,246,254,34704,5.656854249492381
扨,255,259,39476,10.295630140987
扼,252,257,40447,7.280109889280518
抂,240,259,33367,13.45362404707371
抉,246,258,37421,8.94427190999916
找,253,257,34781,7.615773105863909
抒,249,236,33111,14.035668847618199
抓,242,257,37829,10.63014581273465
抖,241,247,31765,9.486832980505138
拔,244,259,37176,10.816653826391969
抃,242,241,30159,12.041594578792296
抔,243,243,33292,9.899494936611665
拗,262,259,40023,15.0
拑,249,255,39143,5.0990195135927845
抻,259,243,36406,11.40175425099138
拏,246,237,37275,13.601470508735444
拿,252,259,34948,9.219544457292887
拆,247,250,35382,3.0
擔,260,257,44495,12.206555615733702
拈,248,266,33417,16.1245154965971
拜,251,220,34339,30.01666203960727
拌,243,244,34789,9.219544457292887
拊,249,251,37189,1.4142135623730951
拂,261,248,43423,11.180339887498949
拇,255,249,41890,5.0990195135927845
抛,255,261,41831,12.083045973594572
挌,245,259,39005,10.295630140987
拮,252,257,35027,7.280109889280518
拱,245,252,36826,5.385164807134504
挧,274,248,41762,24.08318915758459
挂,245,267,34993,17.72004514666935
挈,246,234,36725,16.492422502470642
拯,248,256,39936,6.324555320336759
拵,243,251,39314,7.0710678118654755
捐,273,249,42282,23.021728866442675
挾,244,254,37543,7.211102550927978
捍,248,230,39216,20.09975124224178
搜,253,250,42405,3.0
捏,249,252,40158,2.23606797749979
掖,244,257,40578,9.219544457292887
掎,250,252,38169,2.0
掀,239,253,39862,11.40175425099138
掫,244,244,43807,8.48528137423857
捶,253,265,44729,15.297058540778355
掣,240,237,39375,16.401219466856727
掏,267,257,42375,18.384776310850235
掉,246,251,38295,4.123105625617661
掟,242,256,38400,10.0
掵,247,253,39410,4.242640687119285
捫,268,234,41218,24.08318915758459
捩,249,247,42259,3.1622776601683795
掾,249,255,42378,5.0990195135927845
揩,256,255,41768,7.810249675906654
揀,248,249,42470,2.23606797749979
揆,250,247,40796,3.0
揣,267,263,42864,21.400934559032695
揉,250,244,41291,6.0
插,256,264,42094,15.231546211727817
揶,256,239,45619,12.529964086141668
揄,250,266,43430,16.0
搖,253,261,42380,11.40175425099138
搴,251,245,43607,5.0990195135927845
搆,259,255,46839,10.295630140987
搓,249,261,41238,11.045361017187261
搦,272,252,45772,22.090722034374522
搶,249,262,41953,12.041594578792296
攝,256,250,47870,6.0
搗,262,258,43837,14.422205101855956
搨,275,249,45505,25.019992006393608
搏,258,243,44851,10.63014581273465
摧,253,256,45015,6.708203932499369
摶,257,246,46062,8.06225774829855
摎,253,236,41864,14.317821063276353
攪,263,249,49758,13.038404810405298
撕,247,247,45655,4.242640687119285
撓,253,263,42563,13.341664064126334
撥,254,251,44893,4.123105625617661
撩,250,249,44244,1.0
撈,256,246,43007,7.211102550927978
撼,260,258,44118,12.806248474865697
據,254,257,44963,8.06225774829855
擒,258,263,45245,15.264337522473747
擅,257,259,47088,11.40175425099138
擇,255,232,43683,18.681541692269406
撻,253,262,41869,12.36931687685298
擘,250,232,39477,18.0
擂,259,251,46070,9.055385138137417
擱,273,243,50057,24.041630560342615
擧,250,239,45311,11.0
舉,249,233,42872,17.029386365926403
擠,249,245,42749,5.0990195135927845
擡,256,258,44781,10.0
抬,252,262,36327,12.165525060596439
擣,259,251,44366,9.055385138137417
擯,262,252,45539,12.165525060596439
攬,259,248,46951,9.219544457292887
擶,260,254,45691,10.770329614269007
擴,259,254,48830,9.848857801796104
擲,260,241,48041,13.45362404707371
擺,257,252,47741,7.280109889280518
攀,251,240,46361,10.04987562112089
擽,252,245,45057,5.385164807134504
攘,254,257,48589,8.06225774829855
攜,270,261,49372,22.825424421026653
攅,262,253,45150,12.36931687685298
攤,253,250,51650,3.0
攣,248,238,43373,12.165525060596439
攫,256,242,51104,10.0
攴,259,279,25296,30.364452901377952
攵,247,264,26079,14.317821063276353
攷,253,249,32876,3.1622776601683795
收,245,254,34912,6.4031242374328485
攸,251,253,33475,3.1622776601683795
畋,231,248,36608,19.1049731745428
效,248,249,34968,2.23606797749979
敖,243,256,38352,9.219544457292887
敕,239,249,41067,11.045361017187261
敍,245,262,38760,13.0
敘,242,259,38167,12.041594578792296
敞,232,259,42428,20.12461179749811
敝,233,258,44516,18.788294228055936
敲,237,260,43518,16.401219466856727
數,232,253,45811,18.24828759089466
斂,245,257,40994,8.602325267042627
斃,245,248,46507,5.385164807134504
變,250,246,43979,4.0
斛,232,247,39810,18.24828759089466
斟,236,251,42039,14.035668847618199
斫,241,244,32465,10.816653826391969
斷,219,249,47149,31.016124838541646
旃,249,259,40215,9.055385138137417
旆,255,251,40247,5.0990195135927845
旁,245,247,34010,5.830951894845301
旄,252,267,37561,17.11724276862369
旌,245,267,38673,17.72004514666935
旒,251,262,40585,12.041594578792296
旛,258,258,46620,11.313708498984761
旙,259,254,46445,9.848857801796104
无,266,252,28502,16.1245154965971
旡,257,247,30921,7.615773105863909
旱,248,216,32495,34.058772731852805
杲,248,234,35572,16.1245154965971
昃,246,234,34583,16.492422502470642
旻,250,241,35216,9.0
杳,253,262,35409,12.36931687685298
昵,238,236,40088,18.439088914585774
昶,253,248,37815,3.605551275463989
昜,250,241,38558,9.0
晄,237,254,37205,13.601470508735444
晉,249,245,38620,5.0990195135927845
晁,248,248,37800,2.8284271247461903
晞,242,238,39760,14.422205101855956
晝,253,264,46290,14.317821063276353
晤,240,234,40271,18.867962264113206
晧,236,253,39460,14.317821063276353
晢,244,246,36444,7.211102550927978
晰,237,241,41075,15.811388300841896
暃,246,236,39082,14.560219778561036
暈,248,240,45476,10.198039027185569
暎,239,250,40547,11.0
暄,241,261,42219,14.212670403551895
暘,246,237,44314,13.601470508735444
暝,243,232,43776,19.313207915827967
曁,244,257,44986,9.219544457292887
暹,254,252,45164,4.47213595499958
曉,243,254,42281,8.06225774829855
暾,240,247,43776,10.44030650891055
暼,240,238,41728,15.620499351813308
曄,247,233,43134,17.26267650163207
暸,240,245,43065,11.180339887498949
曚,244,244,46313,8.48528137423857
曠,246,250,50175,4.0
昿,233,263,36451,21.400934559032695
曦,250,253,46117,3.0
