character,G_x,G_y,M,Euclid
拝,240,240,31855,14.142135623730951
杯,235,234,31317,21.93171219946131
背,253,240,32267,10.44030650891055
肺,240,249,42481,10.04987562112089
俳,242,243,36675,10.63014581273465
配,232,256,39761,18.973665961010276
排,242,246,39316,8.94427190999916
敗,238,245,36500,13.0
廃,256,251,38857,6.082762530298219
輩,253,244,40327,6.708203932499369
売,264,257,28750,15.652475842498529
倍,242,254,32628,8.94427190999916
梅,249,251,41378,1.4142135623730951
培,246,248,31546,4.47213595499958
陪,223,249,35915,27.018512172212592
媒,247,245,41150,5.830951894845301
買,260,237,32900,16.401219466856727
賠,239,249,37362,11.045361017187261
白,244,265,24029,16.15549442140351
伯,255,259,32388,10.295630140987
拍,250,260,34177,10.0
泊,258,264,31093,16.1245154965971
迫,254,275,33800,25.317977802344327
剝,265,250,39795,15.0
舶,246,257,41513,8.06225774829855
博,256,238,38355,13.416407864998739
薄,263,245,38552,13.92838827718412
麦,258,260,30150,12.806248474865697
漠,256,248,36667,6.324555320336759
縛,250,245,41462,5.0
爆,252,245,41883,5.385164807134504
箱,254,253,37913,5.0
箸,259,241,35624,12.727922061357855
畑,265,247,39347,15.297058540778355
肌,238,249,38165,12.041594578792296
八,254,257,16388,8.06225774829855
鉢,239,249,35934,11.045361017187261
発,262,250,32684,12.0
髪,250,254,36491,4.0
伐,257,253,32538,7.615773105863909
抜,237,258,34470,15.264337522473747
罰,265,247,36611,15.297058540778355
閥,246,244,45614,7.211102550927978
反,246,263,26775,13.601470508735444
半,258,224,22536,27.202941017470888
氾,256,263,31174,14.317821063276353
犯,254,263,34405,13.601470508735444
帆,228,251,42506,22.02271554554524
汎,246,256,31509,7.211102550927978
伴,242,234,31791,17.88854381999832
判,278,234,34412,32.2490309931942
坂,250,248,33011,2.0
阪,219,249,37345,31.016124838541646
板,243,251,36695,7.0710678118654755
版,238,250,39693,12.0
班,249,246,34643,4.123105625617661
畔,221,227,38784,37.013511046643494
般,241,252,40282,9.219544457292887
販,238,246,37898,12.649110640673518
斑,248,245,36592,5.385164807134504
飯,240,257,40429,12.206555615733702
搬,244,250,46696,6.0
煩,249,246,36829,4.123105625617661
頒,261,254,38448,11.704699910719626
範,250,253,44249,3.0
繁,241,239,40588,14.212670403551895
藩,257,255,41748,8.602325267042627
晩,235,250,41166,15.0
番,256,253,36723,6.708203932499369
蛮,249,256,36157,6.082762530298219
盤,248,262,42457,12.165525060596439
比,240,266,30302,18.867962264113206
皮,249,260,29000,10.04987562112089
妃,242,260,33087,12.806248474865697
否,258,249,27690,8.06225774829855
批,235,258,39133,17.0
彼,246,252,37485,4.47213595499958
披,242,257,38811,10.63014581273465
肥,245,246,43277,6.4031242374328485
非,245,243,29706,8.602325267042627
卑,257,236,29224,15.652475842498529
飛,270,247,38539,20.223748416156685
疲,248,252,38186,2.8284271247461903
秘,251,255,37402,5.0990195135927845
被,251,253,39367,3.1622776601683795
悲,246,260,34915,10.770329614269007
扉,249,255,35116,5.0990195135927845
費,253,238,39146,12.36931687685298
碑,252,242,41159,8.246211251235321
罷,248,254,43268,4.47213595499958
避,257,262,42789,13.892443989449804
尾,257,254,33134,8.06225774829855
眉,259,246,33905,9.848857801796104
美,265,255,29318,15.811388300841896
備,255,253,44585,5.830951894845301
微,247,244,41740,6.708203932499369
鼻,247,260,35294,10.44030650891055
膝,238,248,41359,12.165525060596439
肘,232,245,33186,18.681541692269406
匹,215,240,28004,36.40054944640259
必,250,277,28192,27.0
泌,247,270,33046,20.223748416156685
筆,256,234,34376,17.08800749063506
姫,242,248,39396,8.246211251235321
百,253,253,25420,4.242640687119285
氷,255,254,27183,6.4031242374328485
表,259,256,30533,10.816653826391969
俵,245,254,36740,6.4031242374328485
票,255,239,33045,12.083045973594572
評,243,244,33144,9.219544457292887
漂,261,245,37976,12.083045973594572
標,253,237,41471,13.341664064126334
苗,251,251,31833,1.4142135623730951
秒,243,236,32670,15.652475842498529
病,250,254,36890,4.0
描,247,255,41057,5.830951894845301
猫,253,255,40860,5.830951894845301
品,246,273,31432,23.345235059857504
浜,239,253,30405,11.40175425099138
貧,251,251,32315,1.4142135623730951
賓,257,245,36302,8.602325267042627
頻,256,241,40498,10.816653826391969
敏,238,259,40125,15.0
瓶,253,260,41463,10.44030650891055
不,265,226,20827,28.30194339616981
夫,263,259,22226,15.811388300841896
父,265,260,22900,18.027756377319946
付,251,249,27060,1.4142135623730951
布,254,252,28820,4.47213595499958
扶,235,253,31288,15.297058540778355
府,248,247,34312,3.605551275463989
怖,248,248,38027,2.8284271247461903
阜,251,247,26419,3.1622776601683795
附,223,241,38325,28.460498941515414
訃,237,260,28662,16.401219466856727
負,252,260,28898,10.198039027185569
赴,239,270,35021,22.825424421026653
浮,252,242,28784,8.246211251235321
婦,249,253,39537,3.1622776601683795
符,247,237,30645,13.341664064126334
富,247,262,34357,12.36931687685298
普,257,244,32720,9.219544457292887
腐,252,248,40963,2.8284271247461903
敷,241,245,40194,10.295630140987
膚,259,250,42196,9.0
賦,243,249,41950,7.0710678118654755
譜,251,257,39991,7.0710678118654755
侮,250,252,40679,2.0
武,252,262,32088,12.165525060596439
部,261,250,36681,11.0
舞,256,242,40513,10.0
封,246,249,30001,4.123105625617661
風,254,252,39902,4.47213595499958
伏,243,249,29718,7.0710678118654755
服,244,245,41437,7.810249675906654
副,260,259,42027,13.45362404707371
幅,237,259,45853,15.811388300841896
復,248,253,38466,3.605551275463989
福,263,260,38804,16.401219466856727
腹,239,252,42901,11.180339887498949
複,249,255,39686,5.0990195135927845
覆,256,248,43082,6.324555320336759
払,229,266,28733,26.40075756488817
沸,260,244,40060,11.661903789690601
仏,238,271,26778,24.186773244895647
物,252,242,39775,8.246211251235321
粉,235,248,35749,15.132745950421556
紛,231,257,36170,20.248456731316587
雰,255,241,31919,10.295630140987
噴,241,239,41354,14.212670403551895
墳,254,245,37078,6.4031242374328485
憤,246,244,39424,7.211102550927978
奮,253,256,40530,6.708203932499369
分,258,257,23560,10.63014581273465
文,272,257,22936,23.08679276123039
聞,248,241,44338,9.219544457292887
丙,258,247,30643,8.54400374531753
平,257,218,22390,32.7566787083184
兵,255,254,24281,6.4031242374328485
併,240,244,33425,11.661903789690601
並,259,270,30278,21.93171219946131
柄,253,245,39552,5.830951894845301
陛,227,239,39777,25.495097567963924
閉,248,238,41893,12.165525060596439
塀,252,234,38226,16.1245154965971
幣,233,233,39649,24.041630560342615
弊,237,228,39229,25.553864678361276
蔽,242,261,42811,13.601470508735444
餅,238,248,38980,12.165525060596439
米,260,246,26987,10.770329614269007
壁,251,249,36663,1.4142135623730951
璧,254,247,38348,5.0
癖,242,251,42806,8.06225774829855
別,268,245,36372,18.681541692269406
蔑,260,251,39591,10.04987562112089
片,231,233,20638,25.495097567963924
辺,266,268,31394,24.08318915758459
返,255,271,33597,21.587033144922902
変,254,254,32189,5.656854249492381
偏,259,266,41983,18.35755975068582
遍,265,271,42805,25.80697580112788
編,253,267,46997,17.26267650163207
弁,246,242,25290,8.94427190999916
便,251,250,38751,1.0
勉,252,262,41120,12.165525060596439
歩,248,243,27580,7.280109889280518
保,247,249,34864,3.1622776601683795
哺,250,251,42785,1.0
捕,256,256,41844,8.48528137423857
補,261,254,42343,11.704699910719626
舗,264,259,45559,16.64331697709324
母,256,247,31218,6.708203932499369
募,256,246,36815,7.211102550927978
墓,255,258,36926,9.433981132056603
慕,254,249,36650,4.123105625617661
暮,254,250,37245,4.0
簿,257,245,39122,8.602325267042627
方,264,253,21854,14.317821063276353
包,262,278,29704,30.463092423455635
芳,261,231,26568,21.95449840010015
邦,263,233,31946,21.400934559032695
奉,262,241,30642,15.0
宝,259,262,24882,15.0
抱,251,263,39466,13.038404810405298
放,246,256,34288,7.211102550927978
法,243,265,29234,16.55294535724685
泡,262,268,35092,21.633307652783937
胞,249,258,42814,8.06225774829855
俸,250,241,36498,9.0
倣,240,250,40903,10.0
峰,227,249,41303,23.021728866442675
砲,253,263,39561,13.341664064126334
崩,265,253,37276,15.297058540778355
訪,245,260,33187,11.180339887498949
報,259,247,41154,9.486832980505138
蜂,235,246,40549,15.524174696260024
豊,254,250,36927,4.0
飽,250,258,43176,8.0
褒,257,249,39269,7.0710678118654755
縫,247,258,43930,8.54400374531753
亡,225,277,18877,36.796738985948195
乏,256,270,23991,20.8806130178211
忙,218,252,28930,32.0624390837628
坊,247,246,29676,5.0
妨,240,250,33814,10.0
忘,245,273,28076,23.53720459187964
防,217,246,34491,33.24154027718932
房,258,254,32518,8.94427190999916
肪,235,246,37208,15.524174696260024
某,261,248,31392,11.180339887498949
冒,245,244,31546,7.810249675906654
剖,269,252,35944,19.1049731745428
紡,235,254,36581,15.524174696260024
望,264,247,33307,14.317821063276353
傍,247,246,35303,5.0
帽,237,250,45247,13.0
棒,248,239,37640,11.180339887498949
貿,258,243,34517,10.63014581273465
貌,252,258,39454,8.246211251235321
暴,255,251,38038,5.0990195135927845
膨,230,243,41367,21.18962010041709
謀,254,252,38249,4.47213595499958
頰,256,241,39142,10.816653826391969
北,258,268,30494,19.697715603592208
木,261,253,23546,11.40175425099138
朴,237,245,28750,13.92838827718412
牧,236,244,34153,15.231546211727817
睦,227,256,40379,23.769728648009426
僕,256,240,39194,11.661903789690601
墨,253,254,36227,5.0
撲,252,241,39421,9.219544457292887
没,258,252,31765,8.246211251235321
勃,258,249,35611,8.06225774829855
堀,260,246,40133,10.770329614269007
本,263,251,25531,13.038404810405298
奔,256,238,31468,13.416407864998739
翻,261,254,48175,11.704699910719626
凡,266,257,24855,17.46424919657298
盆,253,278,33673,28.160255680657446
麻,243,248,39004,7.280109889280518
摩,247,238,39143,12.36931687685298
磨,248,243,39953,7.280109889280518
魔,254,256,46775,7.211102550927978
毎,250,255,33455,5.0
妹,239,251,35853,11.045361017187261
枚,240,248,32037,10.198039027185569
昧,228,247,35770,22.20360331117452
埋,256,243,37371,9.219544457292887
幕,253,249,37359,3.1622776601683795
膜,242,243,43342,10.63014581273465
枕,244,253,35744,6.708203932499369
又,270,259,21166,21.93171219946131
末,261,259,25626,14.212670403551895
抹,240,253,34942,10.44030650891055
万,264,247,21124,14.317821063276353
満,259,256,41855,10.816653826391969
慢,254,246,41089,5.656854249492381
漫,258,251,38131,8.06225774829855
未,263,261,25258,17.029386365926403
味,230,246,32922,20.396078054371138
魅,240,263,44722,16.401219466856727
岬,240,229,41993,23.259406699226016
密,242,251,34756,8.06225774829855
蜜,248,256,38704,6.324555320336759
脈,236,245,42763,14.866068747318506
妙,238,243,33658,13.892443989449804
民,245,254,30591,6.4031242374328485
眠,227,248,42998,23.08679276123039
矛,262,237,23922,17.69180601295413
務,256,248,38269,6.324555320336759
無,250,253,36885,3.0
夢,244,228,33575,22.80350850198276
霧,256,253,41250,6.708203932499369
娘,243,251,38846,7.0710678118654755
名,269,260,25784,21.470910553583888
命,253,261,31263,11.40175425099138
明,252,232,35900,18.110770276274835
迷,262,268,35276,21.633307652783937
冥,252,238,29733,12.165525060596439
盟,249,252,39790,2.23606797749979
銘,251,256,37908,6.082762530298219
鳴,245,246,37152,6.4031242374328485
滅,260,256,38603,11.661903789690601
免,253,263,30910,13.341664064126334
面,251,266,37998,16.0312195418814
綿,249,256,41303,6.082762530298219
麺,265,263,47170,19.849433241279208
茂,267,249,31795,17.029386365926403
模,248,242,40152,8.246211251235321
毛,273,265,24611,27.459060435491963
妄,255,261,29807,12.083045973594572
盲,251,253,30088,3.1622776601683795
耗,250,256,35651,6.0
猛,247,269,38250,19.235384061671343
網,254,251,46316,4.123105625617661
目,243,250,25715,7.0
黙,237,238,38523,17.69180601295413
門,250,217,33623,33.0
紋,233,257,35973,18.384776310850235
問,247,235,39873,15.297058540778355
冶,253,265,28624,15.297058540778355
夜,254,255,32541,6.4031242374328485
野,230,231,37197,27.586228448267445
弥,241,252,33111,9.219544457292887
厄,254,258,30123,8.94427190999916
役,254,249,34070,4.123105625617661
約,244,253,34125,6.708203932499369
訳,246,248,34006,4.47213595499958
薬,257,247,37136,7.615773105863909
躍,244,247,46354,6.708203932499369
闇,249,242,46730,8.06225774829855
由,245,274,29262,24.515301344262525
油,262,266,35655,20.0
喩,234,252,42224,16.1245154965971
愉,246,260,41384,10.770329614269007
諭,249,273,42584,23.021728866442675
輸,245,259,47398,10.295630140987
癒,251,257,43253,7.0710678118654755
唯,238,243,37915,13.892443989449804
友,255,267,26486,17.72004514666935
有,255,252,26722,5.385164807134504
勇,270,245,31742,20.615528128088304
幽,242,254,43622,8.94427190999916
悠,245,259,35840,10.295630140987
郵,253,243,42567,7.615773105863909
湧,268,249,36532,18.027756377319946
猶,260,252,41763,10.198039027185569
裕,246,254,35301,5.656854249492381
遊,257,265,39136,16.55294535724685
雄,256,251,38868,6.082762530298219
誘,258,255,38007,9.433981132056603
憂,254,259,40179,9.848857801796104
融,246,260,44517,10.770329614269007
優,252,254,43521,4.47213595499958
与,256,254,20387,7.211102550927978
予,272,229,20200,30.4138126514911
余,254,263,27965,13.601470508735444
誉,257,244,31356,9.219544457292887
預,262,247,36759,12.36931687685298
幼,259,258,30202,12.041594578792296
用,277,239,32565,29.154759474226502
羊,260,229,21590,23.259406699226016
妖,234,248,33029,16.1245154965971
洋,247,239,27361,11.40175425099138
要,253,244,35230,6.708203932499369
容,253,251,31336,3.1622776601683795
庸,255,252,41837,5.385164807134504
揚,252,251,40544,2.23606797749979
揺,248,255,38778,5.385164807134504
葉,260,248,37415,10.198039027185569
陽,233,246,42870,17.46424919657298
溶,253,256,33412,6.708203932499369
腰,243,243,46712,9.899494936611665
様,253,254,41206,5.0
瘍,251,254,40458,4.123105625617661
踊,251,253,46235,3.1622776601683795
窯,260,242,34189,12.806248474865697
養,261,256,37936,12.529964086141668
擁,254,254,44636,5.656854249492381
謡,257,265,38765,16.55294535724685
曜,234,245,45859,16.76305461424021
抑,253,245,39036,5.830951894845301
沃,246,253,27187,5.0
浴,248,258,31957,8.246211251235321
欲,241,250,32597,9.0
翌,264,242,31180,16.1245154965971
翼,255,246,39539,6.4031242374328485
拉,234,254,29305,16.492422502470642
裸,257,241,41675,11.40175425099138
羅,248,250,43271,2.0
来,261,255,29260,12.083045973594572
雷,251,250,34612,1.0
頼,250,245,41667,5.0
絡,238,256,39152,13.416407864998739
落,255,252,34188,5.385164807134504
酪,236,251,45393,14.035668847618199
辣,259,247,38566,9.486832980505138
乱,239,269,33761,21.95449840010015
卵,256,239,39856,12.529964086141668
覧,243,248,38208,7.280109889280518
濫,247,260,41054,10.44030650891055
藍,242,260,38769,12.806248474865697
欄,263,245,53213,13.92838827718412
吏,256,257,30455,9.219544457292887
利,268,237,33802,22.20360331117452
里,252,248,31016,2.8284271247461903
理,253,242,36901,8.54400374531753
痢,257,250,41031,7.0
裏,254,255,38415,6.4031242374328485
履,252,252,42361,2.8284271247461903
璃,263,248,40705,13.152946437965905
離,242,252,47318,8.246211251235321
陸,227,245,38266,23.53720459187964
立,263,269,19775,23.021728866442675
律,254,241,35153,9.848857801796104
慄,255,238,42969,13.0
略,229,242,40465,22.47220505424423
柳,260,240,46162,14.142135623730951
流,257,262,36431,13.892443989449804
留,252,251,36034,2.23606797749979
竜,267,265,33463,22.67156809750927
粒,234,244,33269,17.08800749063506
隆,229,249,40175,21.02379604162864
硫,249,261,41176,11.045361017187261
侶,250,254,34249,4.0
旅,241,252,35358,9.219544457292887
虜,259,250,40607,9.0
慮,255,262,40929,13.0
了,266,230,14816,25.612496949731394
両,255,258,37161,9.433981132056603
良,246,260,27986,10.770329614269007
料,240,238,32754,15.620499351813308
涼,250,259,31224,9.0
猟,251,254,40410,4.123105625617661
陵,227,247,41594,23.194827009486403
量,254,260,35688,10.770329614269007
僚,246,247,39279,5.0
領,263,248,37922,13.152946437965905
寮,254,247,36286,5.0
療,249,247,41600,3.1622776601683795
瞭,225,245,44952,25.495097567963924
糧,252,248,44002,2.8284271247461903
力,284,256,21029,34.52535300326414
緑,242,262,38374,14.422205101855956
林,251,240,33276,10.04987562112089
厘,250,249,37383,1.0
倫,249,268,41149,18.027756377319946
輪,244,262,46764,13.416407864998739
隣,234,242,44017,17.88854381999832
臨,234,263,44397,20.615528128088304
瑠,259,247,41927,9.486832980505138
涙,250,257,33851,7.0
累,257,241,34508,11.40175425099138
塁,254,255,33810,6.4031242374328485
類,258,242,40034,11.313708498984761
令,266,249,23717,16.0312195418814
礼,238,264,27991,18.439088914585774
冷,253,254,28234,5.0
励,253,251,38526,3.1622776601683795
戻,252,252,30465,2.8284271247461903
例,268,242,38769,19.697715603592208
鈴,241,253,35959,9.486832980505138
零,260,237,33382,16.401219466856727
霊,254,262,36378,12.649110640673518
隷,258,253,39960,8.54400374531753
齢,235,255,44427,15.811388300841896
麗,253,253,47850,4.242640687119285
暦,249,241,39505,9.055385138137417
歴,247,245,37935,5.830951894845301
列,278,236,31565,31.304951684997057
劣,269,248,26333,19.1049731745428
烈,263,240,31468,16.401219466856727
裂,257,245,38462,8.602325267042627
恋,249,258,31736,8.06225774829855
連,261,264,39730,17.804493814764857
廉,251,252,44107,2.23606797749979
練,246,252,43854,4.47213595499958
錬,252,250,42991,2.0
呂,246,253,25760,5.0
炉,227,226,27582,33.24154027718932
賂,240,248,38522,10.198039027185569
路,233,254,40743,17.46424919657298
露,244,257,43229,9.219544457292887
老,264,261,29844,17.804493814764857
労,258,242,26612,11.313708498984761
弄,259,242,26998,12.041594578792296
郎,248,246,37055,4.47213595499958
朗,256,243,39648,9.219544457292887
浪,247,260,33507,10.44030650891055
廊,248,253,42015,3.605551275463989
楼,252,244,40495,6.324555320336759
漏,260,259,42722,13.45362404707371
籠,254,261,45365,11.704699910719626
六,260,248,16588,10.198039027185569
録,248,257,38895,7.280109889280518
麓,250,250,45407,0.0
論,250,275,41523,25.0
和,259,249,34007,9.055385138137417
話,252,262,35059,12.165525060596439
賄,246,249,39046,4.123105625617661
脇,245,255,43340,7.0710678118654755
惑,258,260,35901,12.806248474865697
枠,244,238,32351,13.416407864998739
湾,259,240,33510,13.45362404707371
腕,247,250,45254,3.0
丑,261,263,27402,17.029386365926403
丞,263,265,27609,19.849433241279208
乃,276,242,23226,27.202941017470888
之,258,284,20406,34.92849839314596
乎,258,223,22994,28.160255680657446
也,258,278,31290,29.120439557122072
云,254,275,20625,25.317977802344327
亘,257,263,25311,14.7648230602334
些,248,243,31909,7.280109889280518
亦,251,255,29250,5.0990195135927845
亥,252,252,25859,2.8284271247461903
亨,255,228,23028,22.561028345356956
亮,262,258,31409,14.422205101855956
仔,233,243,25659,18.384776310850235
伊,240,230,31131,22.360679774997898
伍,239,262,31974,16.278820596099706
伽,259,260,41367,13.45362404707371
佃,261,255,39020,12.083045973594572
佑,235,259,32489,17.4928556845359
伶,242,250,32951,8.0
侃,251,261,36802,11.045361017187261
侑,245,252,34931,5.385164807134504
俄,252,252,40480,2.8284271247461903
俠,242,247,33794,8.54400374531753
俣,247,251,33237,3.1622776601683795
俐,265,242,41392,17.0
倭,250,250,39510,0.0
俱,248,243,35890,7.280109889280518
倦,249,255,40264,5.0990195135927845
倖,247,241,32865,9.486832980505138
偲,252,254,40344,4.47213595499958
傭,252,255,46180,5.385164807134504
儲,260,260,43190,14.142135623730951
允,259,266,24987,18.35755975068582
兎,265,260,33574,18.027756377319946
兜,256,249,34252,6.082762530298219
其,254,243,28396,8.06225774829855
冴,259,245,29642,10.295630140987
凌,261,260,35179,14.866068747318506
凜,265,251,40282,15.033296378372908
凧,252,249,39546,2.23606797749979
凪,252,261,37610,11.180339887498949
凰,257,251,39690,7.0710678118654755
凱,243,245,39582,8.602325267042627
函,249,262,38984,12.041594578792296
劉,258,246,44570,8.94427190999916
劫,261,252,33031,11.180339887498949
勁,258,250,35463,8.0
勺,293,239,20426,44.384682042344295
勿,280,247,28620,30.14962686336267
匁,263,261,30408,17.029386365926403
匡,216,251,28850,34.0147027033899
廿,252,247,23808,3.605551275463989
卜,203,248,13533,47.042533945356304
卯,255,239,36074,12.083045973594572
卿,256,241,45180,10.816653826391969
厨,243,249,37055,7.0710678118654755
厩,249,251,44306,1.4142135623730951
叉,261,251,24710,11.045361017187261
叡,242,255,38933,9.433981132056603
叢,250,252,40409,2.0
叶,215,231,25586,39.824615503479755
只,264,236,21845,19.79898987322333
吾,256,250,27831,6.0
吞,258,254,28232,8.94427190999916
吻,249,243,37190,7.0710678118654755
哉,260,256,34388,11.661903789690601
哨,251,238,37679,12.041594578792296
啄,234,242,37401,17.88854381999832
哩,242,237,40561,15.264337522473747
喬,254,253,38219,5.0
喧,233,250,36287,17.0
喰,237,248,37887,13.152946437965905
喋,241,231,42193,21.02379604162864
嘩,244,225,40840,25.709920264364882
嘉,257,262,35692,13.892443989449804
嘗,248,247,36483,3.605551275463989
噌,241,239,39985,14.212670403551895
噂,246,232,41201,18.439088914585774
圃,247,249,45955,3.1622776601683795
圭,263,267,22578,21.400934559032695
坐,252,257,28219,7.280109889280518
尭,266,258,31995,17.88854381999832
坦,247,252,30813,3.605551275463989
埴,252,250,38316,2.0
堰,247,244,40415,6.708203932499369
堺,253,227,37025,23.194827009486403
堵,260,243,36928,12.206555615733702
塙,255,255,36891,7.0710678118654755
壕,255,247,39931,5.830951894845301
壬,262,258,20506,14.422205101855956
夷,264,248,32182,14.142135623730951
奄,267,263,36079,21.400934559032695
奎,262,255,31565,13.0
套,250,258,34703,8.0
娃,242,254,34731,8.94427190999916
姪,239,250,36245,11.0
姥,251,253,39957,3.1622776601683795
娩,248,252,40121,2.8284271247461903
嬉,249,248,40091,2.23606797749979
孟,260,283,30317,34.48187929913333
宏,249,256,28226,6.082762530298219
宋,256,250,27876,6.0
宕,253,257,26874,7.615773105863909
宥,255,249,31247,5.0990195135927845
寅,255,252,32506,5.385164807134504
寓,245,258,36953,9.433981132056603
寵,250,266,43988,16.0
尖,261,258,25235,13.601470508735444
尤,270,266,25495,25.612496949731394
屑,255,246,37204,6.4031242374328485
峨,238,249,46412,12.041594578792296
峻,232,254,41514,18.439088914585774
崚,236,251,43742,14.035668847618199
嵯,232,251,39594,18.027756377319946
嵩,251,255,35389,5.0990195135927845
嶺,259,256,39559,10.816653826391969
巌,244,258,42034,10.0
巫,254,263,30314,13.601470508735444
已,244,277,24503,27.65863337187866
巳,229,271,26859,29.698484809834994
巴,232,261,30557,21.095023109728988
巷,257,258,33845,10.63014581273465
巽,259,240,35270,13.45362404707371
帖,224,260,40301,27.85677655436824
幌,234,253,46594,16.278820596099706
幡,235,252,49856,15.132745950421556
庄,238,256,26838,13.416407864998739
庇,244,261,35685,12.529964086141668
庚,256,246,35054,7.211102550927978
庵,256,258,40622,10.0
廟,255,250,44160,5.0
廻,258,253,45139,8.54400374531753
弘,235,262,28540,19.209372712298546
弛,255,259,39802,10.295630140987
彗,258,231,32920,20.615528128088304
彦,249,249,29769,1.4142135623730951
彪,240,262,38091,15.620499351813308
彬,235,240,36829,18.027756377319946
徠,248,250,36620,2.0
忽,254,260,32417,10.770329614269007
怜,238,245,31616,13.0
恢,238,241,33847,15.0
恰,232,253,33096,18.24828759089466
恕,251,259,34899,9.055385138137417
悌,253,246,38133,5.0
惟,242,245,38829,9.433981132056603
惚,252,251,40108,2.23606797749979
悉,260,258,34602,12.806248474865697
惇,238,238,34000,16.97056274847714
惹,250,257,33226,7.0
惺,248,244,39179,6.324555320336759
惣,251,248,38452,2.23606797749979
慧,253,252,37272,3.605551275463989
憐,250,243,41400,7.0
戊,266,259,29349,18.35755975068582
或,263,258,32361,15.264337522473747
戟,247,251,39002,3.1622776601683795
托,240,259,31071,13.45362404707371
按,240,252,34816,10.198039027185569
挺,241,256,39238,10.816653826391969
挽,248,256,40321,6.324555320336759
掬,256,255,41710,7.810249675906654
捲,246,255,41603,6.4031242374328485
捷,255,258,40912,9.433981132056603
捺,236,253,36830,14.317821063276353
捧,245,243,38186,8.602325267042627
掠,241,255,37056,10.295630140987
揃,249,260,45100,10.04987562112089
摑,262,251,47878,12.041594578792296
摺,258,242,40518,11.313708498984761
撒,244,249,46669,6.082762530298219
撰,250,239,42595,11.0
撞,254,253,41026,5.0
播,251,253,43670,3.1622776601683795
撫,246,251,44063,4.123105625617661
擢,254,248,44732,4.47213595499958
孜,246,252,32329,4.47213595499958
敦,244,252,36072,6.324555320336759
斐,259,250,35580,9.0
斡,239,243,36332,13.038404810405298
斧,254,229,29539,21.37755832643195
斯,241,237,36749,15.811388300841896
於,232,246,29222,18.439088914585774
旭,258,266,36713,17.88854381999832
昂,257,249,30877,7.0710678118654755
昊,260,246,30044,10.770329614269007
昏,255,246,33212,6.4031242374328485
昌,246,254,28857,5.656854249492381
昴,255,256,36067,7.810249675906654
晏,252,251,33721,2.23606797749979
晃,260,251,31165,10.04987562112089
晒,240,242,42560,12.806248474865697
晋,254,241,31669,9.848857801796104
晟,263,260,36614,16.401219466856727
晦,235,249,41515,15.033296378372908
晨,249,255,34997,5.0990195135927845
智,258,240,33646,12.806248474865697
暉,234,236,43817,21.2602916254693
暢,237,243,45013,14.7648230602334
曙,245,233,45360,17.72004514666935
曝,237,241,44550,15.811388300841896
曳,260,262,31792,15.620499351813308
朋,263,242,38934,15.264337522473747
朔,266,239,38869,19.4164878389476
杏,255,251,27436,5.0990195135927845
杖,240,252,32402,10.198039027185569
杜,233,251,29475,17.029386365926403
李,264,230,26657,24.413111231467404
杭,246,254,34025,5.656854249492381
杵,234,235,30454,21.93171219946131
杷,253,246,39771,5.0
枇,244,254,40047,7.211102550927978
柑,249,245,37083,5.0990195135927845
柴,254,239,35852,11.704699910719626
柘,239,252,33769,11.180339887498949
柊,235,237,32433,19.849433241279208
柏,257,253,34837,7.615773105863909
柾,235,254,34828,15.524174696260024
柚,261,260,40022,14.866068747318506
桧,239,250,33548,11.0
栞,256,239,31551,12.529964086141668
桔,243,251,33556,7.0710678118654755
桂,245,248,32620,5.385164807134504
栖,252,246,43095,4.47213595499958
桐,263,247,44276,13.341664064126334
栗,258,241,34885,12.041594578792296
梧,244,247,36037,6.708203932499369
梓,238,236,32203,18.439088914585774
梢,255,244,38057,7.810249675906654
梛,255,241,47478,10.295630140987
梯,255,246,40404,6.4031242374328485
桶,265,254,42391,15.524174696260024
梶,254,250,39957,4.0
椛,252,249,40938,2.23606797749979
梁,257,243,33827,9.899494936611665
棲,254,249,42021,4.123105625617661
椋,246,252,37126,4.47213595499958
椀,255,252,41907,5.385164807134504
楯,253,249,43186,3.1622776601683795
楚,260,246,36004,10.770329614269007
楕,252,246,37557,4.47213595499958
椿,248,251,39622,2.23606797749979
楠,258,252,42826,8.246211251235321
楓,253,250,48468,3.0
椰,250,240,46155,10.0
楢,251,253,42483,3.1622776601683795
楊,256,248,40825,6.324555320336759
榎,254,248,41055,4.47213595499958
樺,246,234,43019,16.492422502470642
榊,261,248,47771,11.180339887498949
榛,250,247,40341,3.0
槙,244,246,39085,7.211102550927978
槍,239,253,39719,11.40175425099138
槌,246,260,41988,10.770329614269007
樫,253,238,42165,12.36931687685298
槻,256,244,44625,8.48528137423857
樟,245,242,38151,9.433981132056603
樋,260,259,47091,13.45362404707371
橘,259,253,45432,9.486832980505138
樽,253,239,43083,11.40175425099138
橙,251,243,39439,7.0710678118654755
檎,247,252,43543,3.605551275463989
檀,256,245,42038,7.810249675906654
櫂,258,245,45998,9.433981132056603
櫛,250,245,46302,5.0
櫓,254,247,43060,5.0
欣,238,245,33174,13.0
欽,235,251,34417,15.033296378372908
歎,235,240,39667,18.027756377319946
此,242,264,33247,16.1245154965971
殆,256,246,32144,7.211102550927978
毅,248,252,39193,2.8284271247461903
毘,246,255,36312,6.4031242374328485
毬,254,267,38545,17.46424919657298
汀,239,245,22062,12.083045973594572
汝,242,261,29298,13.601470508735444
汐,241,240,26285,13.45362404707371
汲,250,256,34899,6.0
