character,G_x,G_y,M,Euclid
會,249,254,43563,4.123105625617661
偕,256,255,46247,7.810249675906654
偐,253,245,43600,5.830951894845301
偈,266,246,46490,16.492422502470642
做,247,252,43721,3.605551275463989
偖,263,251,46925,13.038404810405298
偬,254,248,43862,4.47213595499958
偸,248,254,44998,4.47213595499958
傀,260,254,46680,10.770329614269007
傚,250,250,43094,0.0
傅,266,238,48264,20.0
傴,258,255,49432,9.433981132056603
僉,246,255,38036,6.4031242374328485
僊,262,244,52807,13.416407864998739
傳,265,245,49987,15.811388300841896
僂,265,249,51956,15.033296378372908
僖,260,254,48283,10.770329614269007
僞,262,253,47288,12.36931687685298
僥,261,252,47654,11.180339887498949
僭,260,246,50972,10.770329614269007
僣,256,247,48206,6.708203932499369
僮,264,254,50884,14.560219778561036
價,262,240,51165,15.620499351813308
僵,264,255,54253,14.866068747318506
儉,253,252,43668,3.605551275463989
儁,262,244,47469,13.416407864998739
儂,261,252,53922,11.180339887498949
儖,252,256,48212,6.324555320336759
儕,253,237,45468,13.341664064126334
儔,261,249,51688,11.045361017187261
儚,256,237,48616,14.317821063276353
儡,266,259,55952,18.35755975068582
儺,256,248,56089,6.324555320336759
儷,258,251,57553,8.06225774829855
儼,250,250,54765,0.0
儻,263,248,52227,13.152946437965905
儿,252,274,22577,24.08318915758459
兀,251,234,28951,16.0312195418814
兒,254,252,34443,4.47213595499958
兌,256,249,34486,6.082762530298219
兔,248,264,38605,14.142135623730951
兢,251,248,46163,2.23606797749979
竸,250,248,51848,2.0
兩,251,233,46272,17.029386365926403
兪,235,248,40921,15.132745950421556
兮,263,232,27624,22.20360331117452
冀,251,249,50595,1.4142135623730951
冂,256,220,24790,30.59411708155671
囘,251,230,41368,20.024984394500787
册,247,240,43969,10.44030650891055
冉,251,249,37943,1.4142135623730951
冏,252,228,41885,22.090722034374522
冑,251,239,44762,11.045361017187261
冓,250,243,49615,7.0
冕,247,242,44590,8.54400374531753
冖,250,231,11743,19.0
冤,252,235,45836,15.132745950421556
冦,255,242,43722,9.433981132056603
冢,239,233,42786,20.248456731316587
冩,258,231,43098,20.615528128088304
冪,248,233,52775,17.11724276862369
冫,247,264,9041,14.317821063276353
决,263,256,32419,14.317821063276353
冱,259,254,34900,9.848857801796104
冲,266,239,30960,19.4164878389476
冰,252,259,30798,9.219544457292887
况,264,247,34106,14.317821063276353
冽,279,240,37397,30.675723300355934
凅,276,247,43881,26.1725046566048
凉,263,252,35099,13.152946437965905
凛,267,248,44155,17.11724276862369
几,255,252,24864,5.385164807134504
處,251,262,46991,12.041594578792296
凩,248,241,41220,9.219544457292887
凭,256,240,36275,11.661903789690601
凵,249,282,23313,32.01562118716424
凾,252,253,49401,3.605551275463989
刄,255,240,31676,11.180339887498949
刋,271,239,32526,23.706539182259394
刔,268,249,38628,18.027756377319946
刎,266,251,41656,16.0312195418814
刧,258,248,39375,8.246211251235321
刪,253,245,49758,5.830951894845301
刮,257,253,40192,7.615773105863909
刳,264,243,41616,15.652475842498529
剏,247,247,46133,4.242640687119285
剄,256,244,42533,8.48528137423857
剋,244,258,41376,10.0
剌,257,240,43424,12.206555615733702
剞,258,248,43045,8.246211251235321
剔,258,249,45078,8.06225774829855
剪,245,243,41050,8.602325267042627
剴,255,251,43304,5.0990195135927845
剩,258,240,45540,12.806248474865697
剳,261,248,43796,11.180339887498949
剿,249,250,47922,1.0
剽,253,238,48603,12.36931687685298
劍,258,252,43278,8.246211251235321
劔,249,251,47991,1.4142135623730951
劒,257,248,46299,7.280109889280518
剱,249,247,47598,3.1622776601683795
劈,254,235,44580,15.524174696260024
劑,259,239,46764,14.212670403551895
辨,245,239,43673,12.083045973594572
辧,248,243,47578,7.280109889280518
劬,258,254,40978,8.94427190999916
劭,252,253,41580,3.605551275463989
劼,252,260,40023,10.198039027185569
劵,247,244,42626,6.708203932499369
勍,252,252,42066,2.8284271247461903
勗,251,243,47684,7.0710678118654755
勞,249,240,40965,10.04987562112089
勣,245,254,46903,6.4031242374328485
勦,245,253,48516,5.830951894845301
飭,239,250,44348,11.0
勠,252,245,46797,5.385164807134504
勳,237,250,49489,13.0
勵,250,249,53688,1.0
勸,242,253,49725,8.54400374531753
勹,289,233,19460,42.5440947723653
匆,269,253,36330,19.235384061671343
匈,271,257,39510,22.135943621178654
甸,270,252,39210,20.09975124224178
匍,265,253,48088,15.297058540778355
匐,262,255,48014,13.0
匏,255,248,45341,5.385164807134504
匕,217,280,21875,44.598206241955516
匚,203,245,22798,47.265209192385896
匣,232,233,44531,24.758836806279895
匯,241,244,49441,10.816653826391969
匱,239,244,55003,12.529964086141668
匳,234,245,48359,16.76305461424021
匸,218,238,22790,34.17601498127012
區,236,249,44416,14.035668847618199
卆,244,236,28839,15.231546211727817
卅,249,242,33540,8.06225774829855
丗,250,252,37483,2.0
卉,243,244,30494,9.219544457292887
卍,248,250,30193,2.0
凖,261,234,39862,19.4164878389476
卞,261,214,20785,37.64306044943742
卩,244,220,21164,30.59411708155671
卮,248,254,38374,4.47213595499958
夘,267,238,35552,20.808652046684813
卻,261,247,42454,11.40175425099138
卷,251,250,43816,1.0
厂,197,183,15587,85.42833253669417
厖,246,246,44271,5.656854249492381
厠,256,237,46787,14.317821063276353
厦,251,243,52759,7.0710678118654755
厥,241,234,46062,18.35755975068582
厮,246,234,50474,16.492422502470642
厰,245,244,50894,7.810249675906654
厶,250,302,19996,52.0
參,239,249,40006,11.045361017187261
簒,247,250,49586,3.0
雙,250,244,49725,6.0
叟,247,254,41714,5.0
曼,246,246,47335,5.656854249492381
燮,247,248,45628,3.605551275463989
叮,224,224,30276,36.76955262170047
叨,245,230,37652,20.615528128088304
叭,217,238,33585,35.11409973215888
叺,211,241,32722,40.024992192379
吁,228,222,34558,35.608987629529715
吽,227,230,36056,30.479501308256342
呀,241,230,40306,21.93171219946131
听,228,235,35870,26.627053911388696
吭,235,250,37222,15.0
吼,232,249,39828,18.027756377319946
吮,230,254,38212,20.396078054371138
吶,251,241,42398,9.055385138137417
吩,232,245,37798,18.681541692269406
吝,250,250,38730,0.0
呎,234,223,37842,31.38470965295043
咏,226,256,39121,24.73863375370596
呵,246,229,39498,21.37755832643195
咎,243,254,38486,8.06225774829855
呟,235,256,39548,16.15549442140351
呱,238,253,43431,12.36931687685298
呷,253,213,42557,37.12142238654117
呰,249,251,38394,1.4142135623730951
咒,253,224,33936,26.1725046566048
呻,250,235,42111,15.0
咀,245,250,44230,5.0
呶,236,245,46409,14.866068747318506
咄,249,258,42177,8.06225774829855
咐,238,241,40005,15.0
咆,243,255,43709,8.602325267042627
哇,236,260,40495,17.204650534085253
咢,255,222,37826,28.442925306655784
咸,255,254,41973,6.4031242374328485
咥,243,245,42768,8.602325267042627
咬,237,244,37633,14.317821063276353
哄,234,241,40718,18.35755975068582
哈,234,251,39688,16.0312195418814
咨,254,251,36196,4.123105625617661
咫,253,234,39182,16.278820596099706
哂,249,235,48008,15.033296378372908
咤,245,243,39897,8.602325267042627
咾,241,248,42291,9.219544457292887
咼,253,246,38789,5.0
哘,230,238,36767,23.323807579381203
哥,256,230,41848,20.8806130178211
哦,242,250,45960,8.0
唏,247,242,42864,8.54400374531753
唔,247,240,44558,10.44030650891055
哽,246,234,47390,16.492422502470642
哮,244,237,44160,14.317821063276353
哭,251,228,38701,22.02271554554524
哢,241,230,43070,21.93171219946131
唹,228,242,41804,23.40939982143925
啀,243,239,46552,13.038404810405298
啣,251,241,47461,9.055385138137417
啌,246,253,42698,5.0
售,256,251,44824,6.082762530298219
啜,247,235,48825,15.297058540778355
啅,244,245,43223,7.810249675906654
啖,230,252,39823,20.09975124224178
啗,253,254,41744,5.0
唸,238,251,40548,12.041594578792296
唳,243,237,46895,14.7648230602334
啝,246,237,46296,13.601470508735444
喙,241,247,47083,9.486832980505138
喀,243,244,46753,9.219544457292887
咯,238,252,43820,12.165525060596439
喊,244,249,49204,6.082762530298219
喟,260,231,49764,21.470910553583888
啻,251,244,45042,6.082762530298219
啾,234,242,43414,17.88854381999832
喘,251,252,46371,2.23606797749979
喞,248,237,48855,13.152946437965905
單,249,232,44835,18.027756377319946
啼,248,237,44185,13.152946437965905
喃,250,245,47285,5.0
喇,252,239,49072,11.180339887498949
喨,242,245,45241,9.433981132056603
嗚,247,252,44946,3.605551275463989
嗟,242,254,46272,8.94427190999916
嗄,247,237,50335,13.341664064126334
嗜,249,246,49663,4.123105625617661
嗤,248,251,49185,2.23606797749979
嗔,249,245,48492,5.0990195135927845
嘔,245,241,49974,10.295630140987
嗷,235,250,47106,15.0
嘖,246,245,50563,6.4031242374328485
嗾,236,249,48392,14.035668847618199
嗽,236,241,49447,16.64331697709324
嘛,241,251,52489,9.055385138137417
嗹,249,251,49950,1.4142135623730951
噎,249,253,50050,3.1622776601683795
噐,249,248,47101,2.23606797749979
營,249,255,47272,5.0990195135927845
嘴,248,242,50899,8.246211251235321
嘶,239,240,50070,14.866068747318506
嘸,246,247,49752,5.0
噫,246,247,49034,5.0
噤,239,239,47258,15.556349186104045
嘯,250,247,54055,3.0
噬,244,255,49150,7.810249675906654
噪,242,239,48118,13.601470508735444
嚆,250,244,50706,6.0
嚀,246,238,47351,12.649110640673518
嚊,249,244,51010,6.082762530298219
嚠,253,247,54257,4.242640687119285
嚔,249,246,53746,4.123105625617661
嚏,249,245,53373,5.0990195135927845
嚥,246,240,48979,10.770329614269007
嚮,252,239,50656,11.180339887498949
嚶,248,234,53043,16.1245154965971
嚴,246,242,52818,8.94427190999916
囂,249,247,54245,3.1622776601683795
嚼,246,243,52432,8.06225774829855
囁,254,241,54869,9.848857801796104
囃,249,243,52824,7.0710678118654755
囀,253,240,56219,10.44030650891055
囈,244,247,55093,6.708203932499369
囎,245,238,56224,13.0
囑,257,241,57976,11.40175425099138
囓,250,250,55474,0.0
囗,251,245,31441,5.0990195135927845
囮,249,244,47421,6.082762530298219
囹,252,240,48001,10.198039027185569
圀,252,239,49898,11.180339887498949
囿,249,241,51632,9.055385138137417
圄,249,241,53014,9.055385138137417
圉,249,241,51491,9.055385138137417
圈,250,241,55181,9.0
國,253,243,51848,7.615773105863909
圍,249,244,54969,6.082762530298219
圓,249,244,56217,6.082762530298219
團,252,240,57750,10.198039027185569
圖,249,244,55489,6.082762530298219
嗇,249,256,47783,6.082762530298219
圜,250,241,57571,9.0
圦,227,251,29675,23.021728866442675
圷,238,219,28604,33.24154027718932
圸,261,268,36146,21.095023109728988
坎,241,247,33193,9.486832980505138
圻,242,239,32657,13.601470508735444
址,242,277,33481,28.160255680657446
坏,241,223,31462,28.460498941515414
坩,256,245,38574,7.810249675906654
埀,250,260,46425,10.0
垈,254,265,37006,15.524174696260024
坡,252,252,41495,2.8284271247461903
坿,254,243,36700,8.06225774829855
垉,262,254,39561,12.649110640673518
垓,250,249,36818,1.0
垠,254,245,42038,6.4031242374328485
垳,245,241,33471,10.295630140987
垤,256,251,39375,6.082762530298219
垪,255,240,36884,11.180339887498949
垰,255,238,33223,13.0
埃,253,253,39731,4.242640687119285
埆,269,247,42150,19.235384061671343
埔,267,250,46580,17.0
埒,259,236,34848,16.64331697709324
埓,258,246,36288,8.94427190999916
堊,249,249,44179,1.4142135623730951
埖,254,245,38133,6.4031242374328485
埣,250,232,34771,18.0
堋,269,246,49640,19.4164878389476
堙,264,245,46446,14.866068747318506
堝,270,246,44543,20.396078054371138
塲,264,249,47355,14.035668847618199
堡,254,254,45593,5.656854249492381
塢,262,254,42607,12.649110640673518
塋,250,257,42419,7.0
塰,257,258,48045,10.63014581273465
塒,257,242,44774,10.63014581273465
堽,262,234,43078,20.0
塹,237,254,48072,13.601470508735444
墅,240,242,49597,12.806248474865697
墹,272,236,49318,26.076809620810597
墟,263,260,47629,16.401219466856727
墫,266,237,46972,20.615528128088304
墺,263,245,46729,13.92838827718412
壞,260,244,47199,11.661903789690601
墻,264,250,49304,14.0
墸,269,242,47634,20.615528128088304
墮,252,249,50859,2.23606797749979
壅,251,256,51409,6.082762530298219
壓,246,243,51061,8.06225774829855
壑,245,256,49602,7.810249675906654
壗,266,257,49742,17.46424919657298
壙,264,248,51782,14.142135623730951
壘,251,252,51101,2.23606797749979
壥,264,246,51168,14.560219778561036
壜,266,244,51625,17.08800749063506
壤,257,249,50296,7.0710678118654755
壟,248,254,53659,4.47213595499958
壯,226,259,35947,25.632011235952593
壺,251,262,45009,12.041594578792296
壹,250,256,47204,6.0
壻,265,239,45223,18.601075237738275
壼,251,257,47265,7.0710678118654755
壽,250,247,50414,3.0
夂,239,263,26232,17.029386365926403
夊,238,260,27866,15.620499351813308
夐,243,259,51025,11.40175425099138
夛,239,224,35394,28.231188426986208
梦,240,224,37210,27.85677655436824
夥,239,238,48823,16.278820596099706
夬,254,256,32104,7.211102550927978
夭,249,247,29670,3.1622776601683795
夲,249,229,30458,21.02379604162864
夸,252,233,37293,17.11724276862369
夾,247,244,34418,6.708203932499369
竒,252,241,35357,9.219544457292887
奕,246,248,38831,4.47213595499958
奐,242,258,41705,11.313708498984761
奚,250,259,40789,9.0
奘,241,255,41680,10.295630140987
奢,251,248,49094,2.23606797749979
奠,251,250,49863,1.0
奧,248,254,46653,4.47213595499958
奬,248,245,46890,5.385164807134504
奩,249,257,48972,7.0710678118654755
奸,232,233,34241,24.758836806279895
妁,251,248,35667,2.23606797749979
妝,235,255,40179,15.811388300841896
佞,251,255,39716,5.0990195135927845
侫,251,256,40919,6.082762530298219
妣,241,261,41210,14.212670403551895
妲,247,256,42448,6.708203932499369
姆,254,251,45602,4.123105625617661
姨,253,245,48054,5.830951894845301
姜,246,255,42772,6.4031242374328485
妍,246,236,41305,14.560219778561036
姙,241,253,40872,9.486832980505138
姚,248,252,43702,2.8284271247461903
娥,252,253,45839,3.605551275463989
娟,266,245,47296,16.76305461424021
娑,240,262,38317,15.620499351813308
娜,254,245,50647,6.4031242374328485
娉,259,242,46441,12.041594578792296
娚,263,243,47375,14.7648230602334
婀,251,239,48866,11.045361017187261
婬,248,257,41572,7.280109889280518
婉,253,248,47121,3.605551275463989
娵,252,242,50202,8.246211251235321
娶,240,235,46688,18.027756377319946
婢,255,238,45177,13.0
婪,245,246,42843,6.4031242374328485
媚,264,251,52262,14.035668847618199
媼,252,262,49850,12.165525060596439
媾,257,245,51683,8.602325267042627
嫋,264,251,49447,14.035668847618199
嫂,254,249,47271,4.123105625617661
媽,259,247,48120,9.486832980505138
嫣,256,249,47295,6.082762530298219
嫗,255,252,50773,5.385164807134504
嫦,259,242,46204,12.041594578792296
嫩,247,246,49246,5.0
嫖,257,241,49216,11.40175425099138
嫺,265,244,53333,16.15549442140351
嫻,265,242,52419,17.0
嬌,254,246,50438,5.656854249492381
嬋,259,237,50030,15.811388300841896
嬖,251,244,48830,6.082762530298219
嬲,257,241,55991,11.40175425099138
嫐,251,247,52512,3.1622776601683795
嬪,253,248,49747,3.605551275463989
嬶,254,247,51119,5.0
嬾,256,246,54536,7.211102550927978
孃,254,252,52743,4.47213595499958
孅,251,252,51779,2.23606797749979
孀,264,246,53393,14.560219778561036
孑,256,218,24770,32.55764119219941
孕,255,227,34444,23.53720459187964
孚,252,236,32346,14.142135623730951
孛,249,227,37244,23.021728866442675
孥,245,234,40056,16.76305461424021
孩,245,250,39304,5.0
孰,239,256,45267,12.529964086141668
孳,249,237,42625,13.038404810405298
孵,239,237,49123,17.029386365926403
學,251,234,43656,16.0312195418814
斈,251,238,36769,12.041594578792296
孺,262,239,50702,16.278820596099706
宀,250,255,12983,5.0
它,250,254,30055,4.0
宦,243,245,40259,8.602325267042627
宸,245,251,44852,5.0990195135927845
寃,249,253,43567,3.1622776601683795
寇,254,256,42947,7.211102550927978
寉,248,253,44238,3.605551275463989
寔,250,248,47648,2.0
寐,245,247,44424,5.830951894845301
寤,252,251,47765,2.23606797749979
實,249,245,52278,5.0990195135927845
寢,255,250,51017,5.0
寞,249,248,48479,2.23606797749979
寥,244,234,45383,17.08800749063506
寫,259,246,42955,9.848857801796104
寰,250,247,50702,3.0
寶,251,245,51573,5.0990195135927845
寳,248,247,49996,3.605551275463989
尅,246,256,42376,7.211102550927978
將,246,241,42853,9.848857801796104
專,253,240,48056,10.44030650891055
對,240,246,42854,10.770329614269007
尓,237,254,27920,13.601470508735444
尠,222,243,45011,28.861739379323623
尢,254,265,28139,15.524174696260024
尨,247,261,38183,11.40175425099138
尸,236,182,21906,69.42621983083913
尹,253,211,32754,39.11521443121589
屁,247,244,43735,6.708203932499369
屆,262,246,45854,12.649110640673518
屎,248,236,43769,14.142135623730951
屓,258,240,47726,12.806248474865697
屐,255,239,46423,12.083045973594572
屏,251,232,44050,18.027756377319946
孱,252,241,47733,9.219544457292887
屬,260,248,56930,10.198039027185569
屮,241,249,25873,9.055385138137417
乢,215,274,34260,42.43819034784589
屶,267,246,32255,17.46424919657298
屹,229,258,39350,22.47220505424423
岌,248,258,38963,8.246211251235321
岑,255,228,32269,22.561028345356956
岔,249,251,34179,1.4142135623730951
妛,246,256,40296,7.211102550927978
岫,253,265,46115,15.297058540778355
岻,235,260,44790,18.027756377319946
岶,245,260,43214,11.180339887498949
岼,234,229,40841,26.40075756488817
岷,239,252,46758,11.180339887498949
峅,233,249,42575,17.029386365926403
岾,236,267,40411,22.02271554554524
峇,249,255,38122,5.0990195135927845
峙,238,249,43240,12.041594578792296
峩,248,260,43772,10.198039027185569
峽,235,251,44404,15.033296378372908
峺,244,245,49049,7.810249675906654
峭,240,254,47821,10.770329614269007
嶌,254,254,44026,5.656854249492381
峪,233,258,44181,18.788294228055936
崋,250,244,45788,6.0
崕,241,252,47295,9.219544457292887
崗,252,250,44317,2.0
嵜,251,245,40504,5.0990195135927845
崟,248,269,42211,19.1049731745428
崛,251,253,50961,3.1622776601683795
崑,251,260,44332,10.04987562112089
崔,250,260,43388,10.0
崢,243,247,46531,7.615773105863909
崙,248,257,44262,7.280109889280518
崘,241,259,50030,12.727922061357855
嵌,241,254,42514,9.848857801796104
嵒,249,249,39734,1.4142135623730951
嵎,254,245,51661,6.4031242374328485
嵋,254,249,53080,4.123105625617661
嵬,256,258,44840,10.0
嵳,252,262,45950,12.165525060596439
嵶,253,250,51255,3.0
嶇,247,252,51877,3.605551275463989
嶄,232,251,47137,18.027756377319946
嶂,248,244,48586,6.324555320336759
嶢,244,254,50801,7.211102550927978
嶝,238,254,49371,12.649110640673518
嶬,245,257,53834,8.602325267042627
嶮,235,253,46529,15.297058540778355
嶽,248,257,46951,7.280109889280518
嶐,239,259,50133,14.212670403551895
嶷,248,256,47827,6.324555320336759
嶼,241,246,50437,9.848857801796104
巉,245,256,56034,7.810249675906654
巍,250,256,53340,6.0
巓,248,255,52066,5.385164807134504
巒,247,244,47762,6.708203932499369
巖,251,253,54889,3.1622776601683795
巛,248,249,28819,2.23606797749979
巵,252,254,42213,4.47213595499958
帋,249,238,39341,12.041594578792296
帚,253,225,43054,25.179356624028344
帙,228,247,42773,22.20360331117452
帑,245,233,40441,17.72004514666935
帛,252,243,37896,7.280109889280518
帶,251,224,45485,26.019223662515376
帷,242,247,47516,8.54400374531753
幄,249,248,52558,2.23606797749979
幃,247,244,48743,6.708203932499369
幀,246,250,46896,4.0
幎,243,235,48283,16.55294535724685
幗,261,245,56793,12.083045973594572
幔,249,244,51307,6.082762530298219
幟,245,247,51391,5.830951894845301
幢,252,250,53486,2.0
幤,245,230,43575,20.615528128088304
幇,243,234,40809,17.46424919657298
幵,249,213,30514,37.013511046643494
并,241,239,32260,14.212670403551895
幺,242,283,24319,33.95585369269929
麼,251,247,45012,3.1622776601683795
广,205,204,15824,64.35060217278468
庠,247,238,39716,12.36931687685298
廁,252,249,45999,2.23606797749979
廂,258,251,49326,8.06225774829855
廈,252,253,51718,3.605551275463989
廐,253,252,48647,3.605551275463989
廏,247,251,48008,3.1622776601683795
廖,249,241,48308,9.055385138137417
廣,254,250,50236,4.0
廝,245,247,48670,5.830951894845301
廚,247,252,45939,3.605551275463989
廛,256,259,56687,10.816653826391969
廢,251,250,49760,1.0
廡,252,250,50775,2.0
廨,248,247,50998,3.605551275463989
廩,252,250,53274,2.0
廬,256,263,55869,14.317821063276353
廱,253,254,55997,5.0
廳,251,253,56371,3.1622776601683795
廰,251,252,54442,2.23606797749979
廴,188,284,21880,70.71067811865476
廸,255,262,45754,13.0
廾,242,245,26380,9.433981132056603
弃,247,241,35986,9.486832980505138
弉,239,240,38560,14.866068747318506
彝,244,247,46858,6.708203932499369
彜,241,245,46577,10.295630140987
弋,286,229,21549,41.677331968349414
弑,249,251,42223,1.4142135623730951
弖,261,253,34484,11.40175425099138
弩,252,232,42279,18.110770276274835
弭,256,230,41240,20.8806130178211
弸,264,243,50725,15.652475842498529
彁,255,236,43081,14.866068747318506
彈,257,229,48745,22.135943621178654
彌,256,240,55971,11.661903789690601
彎,255,235,47100,15.811388300841896
弯,257,241,40111,11.40175425099138
彑,250,292,29357,42.0
彖,241,257,41511,11.40175425099138
彡,244,258,20957,10.0
彭,226,253,38921,24.186773244895647
彳,257,237,15698,14.7648230602334
彷,250,253,34260,3.0
徃,242,255,37135,9.433981132056603
徂,255,257,41489,8.602325267042627
彿,262,241,46178,15.0
徊,267,251,44509,17.029386365926403
很,252,248,42620,2.8284271247461903
徑,254,251,40610,4.123105625617661
徇,262,247,41182,12.36931687685298
從,244,261,37846,12.529964086141668
徙,250,258,39924,8.0
徘,246,247,39571,5.0
徨,257,255,44473,8.602325267042627
徭,256,255,45445,7.810249675906654
徼,248,249,47770,2.23606797749979
忖,253,240,30691,10.44030650891055
忻,237,238,34305,17.69180601295413
忤,239,229,32227,23.706539182259394
忸,255,251,41761,5.0990195135927845
忱,254,250,36915,4.0
忝,242,249,36742,8.06225774829855
悳,252,251,46622,2.23606797749979
忿,249,254,34469,4.123105625617661
怡,246,259,38277,9.848857801796104
恠,243,253,39578,7.615773105863909
怙,250,257,37280,7.0
怐,263,239,38031,17.029386365926403
怩,252,244,42266,6.324555320336759
怎,255,258,32870,9.433981132056603
怱,252,250,38647,2.0
怛,250,247,39719,3.0
怕,262,255,38796,13.0
怫,262,238,45593,16.97056274847714
怦,246,221,36338,29.274562336608895
怏,247,248,40600,3.605551275463989
怺,239,252,37521,11.180339887498949
恚,248,255,41728,5.385164807134504
恁,252,254,38960,4.47213595499958
恪,248,253,42220,3.605551275463989
恷,249,254,37626,4.123105625617661
恟,266,248,43343,16.1245154965971
恊,258,257,43439,10.63014581273465
恆,250,247,41485,3.0
恍,250,250,37886,0.0
恃,253,241,38939,9.486832980505138
恤,254,262,44999,12.649110640673518
恂,263,242,40530,15.264337522473747
恬,255,252,39202,5.385164807134504
恫,267,238,45613,20.808652046684813
恙,251,258,39125,8.06225774829855
悁,275,242,42838,26.248809496813376
悍,255,225,41745,25.495097567963924
悃,266,244,48659,17.08800749063506
悚,251,240,43457,10.04987562112089
悄,260,247,41319,10.44030650891055
悛,251,251,43013,1.4142135623730951
悖,253,232,41086,18.24828759089466
悗,256,250,43002,6.0
悒,257,245,42940,8.602325267042627
悧,263,238,44215,17.69180601295413
悋,253,249,43039,3.1622776601683795
惡,248,242,43693,8.246211251235321
悸,253,233,42594,17.26267650163207
惠,251,248,47173,2.23606797749979
惓,257,242,45434,10.63014581273465
悴,246,234,36902,16.492422502470642
忰,244,235,34875,16.15549442140351
悽,262,246,49162,12.649110640673518
惆,270,241,47786,21.93171219946131
悵,250,247,44471,3.0
惘,265,236,46453,20.518284528683193
慍,255,258,49059,9.433981132056603
愕,260,230,41990,22.360679774997898
愆,249,258,35979,8.06225774829855
惶,259,251,45282,9.055385138137417
惷,248,242,50405,8.246211251235321
愀,242,246,42899,8.94427190999916
惴,260,252,45235,10.198039027185569
愃,258,250,44474,8.0
愡,255,246,43503,6.4031242374328485
惻,260,240,47650,14.142135623730951
惱,264,259,45574,16.64331697709324
愍,241,244,45149,10.816653826391969
愎,258,247,46358,8.54400374531753
慇,245,244,46375,7.810249675906654
愾,252,250,45556,2.0
愨,247,244,43785,6.708203932499369
愧,263,251,46481,13.038404810405298
慊,260,242,51102,12.806248474865697
愿,253,236,44897,14.317821063276353
愼,258,248,47905,8.246211251235321
愬,251,243,44664,7.0710678118654755
愴,253,256,47008,6.708203932499369
愽,265,235,48149,21.213203435596427
慂,262,244,44719,13.416407864998739
慳,254,242,48646,8.94427190999916
慷,258,249,49147,8.06225774829855
慘,246,242,42817,8.94427190999916
慙,238,243,45364,13.892443989449804
慚,250,244,49682,6.0
慫,251,256,39358,6.082762530298219
慴,269,242,48408,20.615528128088304
慯,263,249,48615,13.038404810405298
慥,254,253,45164,5.0
慱,263,239,49237,17.029386365926403
慟,258,249,51635,8.06225774829855
慝,247,238,50555,12.36931687685298
慓,258,236,48546,16.1245154965971
慵,262,250,54479,12.0
憙,249,249,49630,1.4142135623730951
憖,244,245,43729,7.810249675906654
憇,249,244,44154,6.082762530298219
憔,255,247,45349,5.830951894845301
憚,260,233,48380,19.72308292331602
憊,262,241,50617,15.0
憑,266,240,42547,18.867962264113206
憫,268,235,50681,23.430749027719962
憮,257,248,48174,7.280109889280518
懌,262,228,48313,25.059928172283335
懊,259,244,48280,10.816653826391969
應,255,250,48694,5.0
懷,256,244,49010,8.48528137423857
懈,251,241,50476,9.055385138137417
懃,239,248,49148,11.180339887498949
懆,255,245,46699,7.0710678118654755
憺,259,253,50582,9.486832980505138
懋,249,239,46596,11.045361017187261
罹,256,235,49551,16.15549442140351
懍,258,243,49587,10.63014581273465
懦,264,239,49962,17.804493814764857
懣,264,246,46993,14.560219778561036
懶,261,243,52536,13.038404810405298
懺,255,248,50379,5.385164807134504
懴,255,248,50449,5.385164807134504
懿,238,250,48060,12.0
懽,260,247,52083,10.44030650891055
懼,263,243,53972,14.7648230602334
懾,262,250,55046,12.0
戀,249,249,48532,1.4142135623730951
戈,265,253,28595,15.297058540778355
戉,258,263,34357,15.264337522473747
戍,261,256,34757,12.529964086141668
戌,260,254,34687,10.770329614269007
戔,260,255,40476,11.180339887498949
戛,257,243,48130,9.899494936611665
戞,252,239,50048,11.180339887498949
戡,240,252,49931,10.198039027185569
截,246,254,49298,5.656854249492381
戮,245,247,47465,5.830951894845301
戰,237,239,50584,17.029386365926403
戲,248,256,48570,6.324555320336759
戳,240,249,50413,10.04987562112089
扁,264,253,48409,14.317821063276353
扎,225,271,29698,32.64965543462902
扞,234,230,31936,25.612496949731394
扣,255,252,37107,5.385164807134504
扛,229,257,32466,22.135943621178654
扠,242,246,38856,8.94427190999916
扨,246,254,41847,5.656854249492381
扼,246,250,41875,4.0
抂,240,255,36009,11.180339887498949
抉,244,254,38669,7.211102550927978
找,246,257,37185,8.06225774829855
抒,247,236,36244,14.317821063276353
抓,237,246,40182,13.601470508735444
抖,245,250,34199,5.0
拔,241,257,40211,11.40175425099138
抃,232,236,31047,22.80350850198276
抔,232,233,34995,24.758836806279895
拗,255,258,43948,9.433981132056603
拑,245,249,40184,5.0990195135927845
抻,258,238,41582,14.422205101855956
拏,244,245,44604,7.810249675906654
拿,250,249,43145,1.0
拆,243,245,38955,8.602325267042627
擔,255,257,51669,8.602325267042627
拈,246,266,35873,16.492422502470642
拜,251,229,39713,21.02379604162864
拌,242,239,37199,13.601470508735444
拊,246,247,39311,5.0
拂,255,242,46373,9.433981132056603
拇,252,251,45472,2.23606797749979
抛,253,260,46680,10.44030650891055
挌,243,256,43370,9.219544457292887
拮,249,258,39908,8.06225774829855
拱,240,248,39347,10.198039027185569
挧,267,246,46139,17.46424919657298
挂,247,262,39503,12.36931687685298
挈,243,241,42862,11.40175425099138
拯,244,255,43835,7.810249675906654
拵,242,244,41083,10.0
捐,265,246,45696,15.524174696260024
挾,243,248,41701,7.280109889280518
捍,251,230,41725,20.024984394500787
搜,250,252,46273,2.0
