character,G_x,G_y,M,Euclid
粍,245,244,56301,7.810249675906654
鵡,253,250,65139,3.0
牝,232,249,44864,18.027756377319946
棉,260,245,62009,11.180339887498949
緬,255,255,68609,7.0710678118654755
摸,253,246,63118,5.0
杢,250,258,51321,8.0
悶,250,228,58917,22.0
爺,246,253,60899,5.0
薮,241,252,66143,9.219544457292887
鑓,255,253,68919,5.830951894845301
愈,245,253,55805,5.830951894845301
揖,257,243,60599,9.899494936611665
涌,276,248,57556,26.076809620810597
猷,237,255,65993,13.92838827718412
熔,248,251,61204,2.23606797749979
慾,246,249,57036,4.123105625617661
莱,250,239,57624,11.0
葎,260,247,60395,10.44030650891055
龍,240,252,64847,10.198039027185569
燐,254,250,63579,4.0
苓,254,226,49353,24.331050121192877
聯,242,246,63530,8.94427190999916
婁,249,250,64188,1.0
榔,250,245,66543,5.0
牢,242,231,45773,20.615528128088304
篭,253,250,66540,3.0
聾,243,246,65894,8.06225774829855
蝋,247,254,65301,5.0
歪,248,246,56278,4.47213595499958
亙,247,247,47824,4.242640687119285
鰐,246,241,65277,9.848857801796104
弌,276,238,33026,28.635642126552707
丐,266,210,41867,43.08131845707603
丕,250,244,41819,6.0
个,247,224,26170,26.1725046566048
丱,246,245,41300,6.4031242374328485
丶,251,249,6715,1.4142135623730951
丿,280,259,13704,31.32091952673165
乂,249,266,28872,16.0312195418814
乖,247,240,51158,10.44030650891055
乘,247,242,58572,8.54400374531753
亂,229,258,58668,22.47220505424423
亅,272,262,14259,25.059928172283335
豫,248,245,66594,5.385164807134504
亊,257,237,52544,14.7648230602334
舒,237,246,54531,13.601470508735444
弍,263,251,38549,13.038404810405298
于,247,206,30610,44.10215414239989
亞,249,249,49804,1.4142135623730951
亟,246,253,56334,5.0
亠,250,277,13828,27.0
亢,251,254,35878,4.123105625617661
亰,249,243,49500,7.0710678118654755
亳,252,249,56290,2.23606797749979
亶,249,257,56443,7.0710678118654755
从,243,272,35336,23.08679276123039
仍,252,246,46894,4.47213595499958
仄,231,237,39980,23.021728866442675
仆,234,248,33474,16.1245154965971
仂,257,258,45621,10.63014581273465
仗,243,256,45726,9.219544457292887
仞,263,242,50286,15.264337522473747
仭,256,247,55304,6.708203932499369
仟,239,233,39628,20.248456731316587
价,232,251,44613,18.027756377319946
伉,239,255,45419,12.083045973594572
佚,245,251,51861,5.0990195135927845
估,250,264,48646,14.0
佛,258,245,59718,9.433981132056603
佝,258,249,49462,8.06225774829855
佗,250,249,46551,1.0
佇,243,237,43880,14.7648230602334
佶,257,259,51306,11.40175425099138
侈,244,247,50189,6.708203932499369
侏,245,252,53551,5.385164807134504
侘,250,250,50833,0.0
佻,245,259,53000,10.295630140987
佩,249,245,62061,5.0990195135927845
佰,256,253,53438,6.708203932499369
佯,251,243,49896,7.0710678118654755
來,246,245,48425,6.4031242374328485
侖,250,263,54860,13.0
儘,257,258,65607,10.63014581273465
俔,255,247,56916,5.830951894845301
俟,249,253,56206,3.1622776601683795
俎,254,262,54104,12.649110640673518
俘,246,236,50092,14.560219778561036
俛,248,255,57426,5.385164807134504
俑,269,254,59997,19.4164878389476
俚,261,252,62908,11.180339887498949
俤,260,247,59451,10.44030650891055
俥,254,246,59355,5.656854249492381
倚,252,249,55596,2.23606797749979
倨,256,253,60956,6.708203932499369
倔,263,253,63262,13.341664064126334
倪,254,249,55331,4.123105625617661
倥,253,254,55394,5.0
倅,245,241,52192,10.295630140987
伜,243,243,47185,9.899494936611665
俶,252,255,59713,5.385164807134504
倡,268,256,63382,18.973665961010276
倩,257,242,58710,10.63014581273465
倬,254,251,55535,4.123105625617661
俾,251,242,57934,8.06225774829855
俯,247,249,56187,3.1622776601683795
們,259,228,54908,23.769728648009426
倆,262,251,60575,12.041594578792296
偃,256,250,64473,6.0
假,253,249,61176,3.1622776601683795
會,248,255,59641,5.385164807134504
偕,249,254,60266,4.123105625617661
偐,251,249,59848,1.4142135623730951
偈,260,249,59299,10.04987562112089
做,249,256,62276,6.082762530298219
偖,259,254,60241,9.848857801796104
偬,250,247,59360,3.0
偸,248,254,61522,4.47213595499958
傀,256,252,61706,6.324555320336759
傚,250,255,59573,5.0
傅,259,242,58045,12.041594578792296
傴,252,253,61458,3.605551275463989
僉,249,259,52615,9.055385138137417
僊,259,246,66993,9.848857801796104
傳,259,241,61528,12.727922061357855
僂,256,251,65088,6.082762530298219
僖,255,255,62256,7.0710678118654755
僞,255,248,59563,5.385164807134504
僥,253,254,61389,5.0
僭,256,251,65767,6.082762530298219
僣,255,252,65721,5.385164807134504
僮,258,256,68262,10.0
價,257,244,65749,9.219544457292887
僵,261,254,69091,11.704699910719626
儉,248,256,58570,6.324555320336759
儁,253,247,61407,4.242640687119285
儂,256,251,67027,6.082762530298219
儖,248,258,64086,8.246211251235321
儕,247,247,60386,4.242640687119285
儔,252,249,62752,2.23606797749979
儚,252,238,61759,12.165525060596439
儡,260,258,71178,12.806248474865697
儺,258,250,73812,8.0
儷,255,254,71177,6.4031242374328485
儼,251,252,70635,2.23606797749979
儻,253,247,65081,4.242640687119285
儿,249,271,30073,21.02379604162864
兀,251,232,37066,18.027756377319946
兒,255,246,48500,6.4031242374328485
兌,251,249,48268,1.4142135623730951
兔,243,262,50936,13.892443989449804
兢,249,249,61334,1.4142135623730951
竸,247,249,68240,3.1622776601683795
兩,251,233,60677,17.029386365926403
兪,242,247,56472,8.54400374531753
兮,256,220,38489,30.59411708155671
冀,250,252,67718,2.0
冂,253,217,32131,33.13608305156178
囘,250,229,54267,21.0
册,251,238,58164,12.041594578792296
冉,253,249,50120,3.1622776601683795
冏,251,229,56399,21.02379604162864
冑,250,234,53537,16.0
冓,250,238,62021,12.0
冕,243,245,59967,8.602325267042627
冖,249,230,15698,20.024984394500787
冤,243,237,58695,14.7648230602334
冦,251,246,60589,4.123105625617661
冢,242,229,57711,22.47220505424423
冩,259,229,53532,22.847319317591726
冪,248,239,62949,11.180339887498949
冫,248,270,8997,20.09975124224178
决,260,258,44118,12.806248474865697
冱,261,253,45758,11.40175425099138
冲,267,244,38874,18.027756377319946
冰,254,258,41558,8.94427190999916
况,263,243,44846,14.7648230602334
冽,274,239,48177,26.40075756488817
凅,275,247,59516,25.179356624028344
凉,260,249,46463,10.04987562112089
凛,265,251,58458,15.033296378372908
几,254,246,33066,5.656854249492381
處,252,263,61655,13.152946437965905
凩,243,237,55408,14.7648230602334
凭,253,241,48657,9.486832980505138
凵,248,278,32289,28.071337695236398
凾,251,256,61505,6.082762530298219
刄,255,234,44069,16.76305461424021
刋,265,230,42297,25.0
刔,264,245,49567,14.866068747318506
刎,263,247,55428,13.341664064126334
刧,261,250,53100,11.0
刪,252,240,63753,10.198039027185569
刮,258,250,52503,8.0
刳,261,239,53942,15.556349186104045
剏,252,251,61163,2.23606797749979
剄,253,242,57073,8.54400374531753
剋,245,252,54898,5.385164807134504
剌,260,242,56508,12.806248474865697
剞,256,245,56612,7.810249675906654
剔,261,242,60710,13.601470508735444
剪,243,246,53232,8.06225774829855
剴,254,249,58051,4.123105625617661
剩,258,241,60418,12.041594578792296
剳,261,247,58673,11.40175425099138
剿,253,253,62992,4.242640687119285
剽,254,236,61354,14.560219778561036
劍,256,255,59100,7.810249675906654
劔,255,252,65336,5.385164807134504
劒,261,252,62389,11.180339887498949
剱,252,252,62298,2.8284271247461903
劈,249,234,60339,16.0312195418814
劑,262,242,59704,14.422205101855956
辨,250,243,56316,7.0
辧,247,246,63511,5.0
劬,262,254,55260,12.649110640673518
劭,254,250,57825,4.0
劼,252,257,55761,7.280109889280518
劵,247,242,56929,8.54400374531753
勍,255,253,58393,5.830951894845301
勗,252,246,63546,4.47213595499958
勞,248,240,51606,10.198039027185569
勣,250,251,60811,1.0
勦,246,257,64996,8.06225774829855
飭,243,253,59535,7.615773105863909
勠,256,241,63031,10.816653826391969
勳,248,244,66805,6.324555320336759
勵,251,254,66645,4.123105625617661
勸,249,249,66309,1.4142135623730951
勹,293,219,26525,53.009433122794285
匆,266,247,49367,16.278820596099706
匈,263,255,53449,13.92838827718412
甸,264,251,55718,14.035668847618199
匍,265,254,62308,15.524174696260024
匐,261,257,60543,13.038404810405298
匏,255,250,63433,5.0
匕,209,275,28698,48.02082881417188
匚,206,244,31236,44.40720662234904
匣,231,233,61123,25.495097567963924
匯,239,246,63781,11.704699910719626
匱,236,245,62752,14.866068747318506
匳,235,245,61237,15.811388300841896
匸,221,242,28965,30.083217912982647
區,237,247,55894,13.341664064126334
卆,241,241,39843,12.727922061357855
卅,248,240,46099,10.198039027185569
丗,251,250,50731,1.0
卉,245,242,43038,9.433981132056603
卍,250,249,39463,1.0
凖,261,235,50587,18.601075237738275
卞,262,213,29171,38.897300677553446
卩,243,218,27350,32.7566787083184
卮,251,251,51517,1.4142135623730951
夘,266,236,46956,21.2602916254693
卻,256,254,54900,7.211102550927978
卷,248,250,58204,2.0
厂,201,182,21909,83.81527307120105
厖,245,243,61117,8.602325267042627
厠,252,236,63115,14.142135623730951
厦,247,243,64829,7.615773105863909
厥,246,236,63361,14.560219778561036
厮,247,238,65786,12.36931687685298
厰,249,241,65517,9.055385138137417
厶,245,300,27085,50.24937810560445
參,240,248,52738,10.198039027185569
簒,246,250,63738,4.0
雙,247,247,66806,4.242640687119285
叟,249,251,55129,1.4142135623730951
曼,247,247,60744,4.242640687119285
燮,248,250,59522,2.0
叮,229,212,39008,43.41658669218482
叨,251,227,48570,23.021728866442675
叭,221,235,44451,32.64965543462902
叺,222,242,43786,29.120439557122072
吁,236,217,43962,35.84689665786984
吽,234,229,46562,26.40075756488817
呀,245,227,51803,23.53720459187964
听,235,232,45906,23.430749027719962
吭,235,249,47223,15.033296378372908
吼,232,243,51024,19.313207915827967
吮,232,254,49498,18.439088914585774
吶,250,242,54607,8.0
吩,231,239,50486,21.95449840010015
吝,248,252,51610,2.8284271247461903
呎,235,223,50332,30.886890422961002
咏,231,254,49892,19.4164878389476
呵,246,220,50335,30.265491900843113
咎,241,258,52094,12.041594578792296
呟,240,253,50440,10.44030650891055
呱,238,247,57426,12.36931687685298
呷,258,211,53549,39.81205847478876
呰,243,254,52948,8.06225774829855
咒,247,224,46075,26.1725046566048
呻,257,233,52796,18.384776310850235
咀,248,247,54908,3.605551275463989
呶,244,245,62698,7.810249675906654
咄,255,253,53789,5.830951894845301
咐,238,241,51362,15.0
咆,247,249,56379,3.1622776601683795
哇,244,258,50887,10.0
咢,255,219,51798,31.400636936215164
咸,251,255,58988,5.0990195135927845
咥,249,242,54880,8.06225774829855
咬,236,246,50255,14.560219778561036
哄,239,239,51792,15.556349186104045
哈,239,252,52751,11.180339887498949
咨,256,251,51808,6.082762530298219
咫,252,234,56261,16.1245154965971
哂,252,236,63138,14.142135623730951
咤,245,240,53333,11.180339887498949
咾,248,246,56061,4.47213595499958
咼,250,246,55811,4.0
哘,233,242,48213,18.788294228055936
哥,246,227,52090,23.345235059857504
哦,248,243,60176,7.280109889280518
唏,248,240,59018,10.198039027185569
唔,248,239,59022,11.180339887498949
哽,247,234,62091,16.278820596099706
哮,247,236,58476,14.317821063276353
哭,251,229,51871,21.02379604162864
哢,248,230,57343,20.09975124224178
唹,233,246,55182,17.46424919657298
啀,247,242,61747,8.54400374531753
啣,253,246,63276,5.0
啌,246,250,55805,4.0
售,249,249,58717,1.4142135623730951
啜,247,236,63043,14.317821063276353
啅,247,246,55372,5.0
啖,237,249,52659,13.038404810405298
啗,253,257,55604,7.615773105863909
唸,236,253,52653,14.317821063276353
唳,241,235,62090,17.4928556845359
啝,246,243,59060,8.06225774829855
喙,244,247,59997,6.708203932499369
喀,244,247,62938,6.708203932499369
咯,242,254,57133,8.94427190999916
喊,247,254,62153,5.0
喟,259,228,63058,23.769728648009426
啻,249,246,56376,4.123105625617661
啾,240,246,59413,10.770329614269007
喘,251,250,62807,1.0
喞,252,244,62880,6.324555320336759
單,250,232,61208,18.0
啼,252,240,59221,10.198039027185569
喃,252,247,62818,3.605551275463989
喇,254,245,63550,6.4031242374328485
喨,245,243,57097,8.602325267042627
嗚,250,244,53598,6.0
嗟,247,259,58988,9.486832980505138
嗄,247,240,63588,10.44030650891055
嗜,251,248,63555,2.23606797749979
嗤,250,252,62271,2.0
嗔,248,244,61394,6.324555320336759
嘔,248,239,61443,11.180339887498949
嗷,244,252,62241,6.324555320336759
嘖,246,245,60196,6.4031242374328485
嗾,242,251,63040,8.06225774829855
嗽,238,247,61356,12.36931687685298
嘛,236,247,56478,14.317821063276353
嗹,253,250,61924,3.0
噎,248,255,59885,5.385164807134504
噐,250,248,61477,2.0
營,247,250,57130,3.0
嘴,246,243,62914,8.06225774829855
嘶,245,242,62860,9.433981132056603
嘸,247,247,63910,4.242640687119285
噫,245,248,61230,5.385164807134504
噤,245,240,61138,11.180339887498949
嘯,253,251,67090,3.1622776601683795
噬,244,257,62155,9.219544457292887
噪,244,244,59006,8.48528137423857
嚆,250,243,61325,7.0
嚀,245,241,56741,10.295630140987
嚊,245,248,61514,5.385164807134504
嚠,255,244,63310,7.810249675906654
嚔,247,250,64300,3.0
嚏,250,249,62500,1.0
嚥,243,238,57137,13.892443989449804
嚮,251,238,62807,12.041594578792296
嚶,250,236,65188,14.0
嚴,247,248,66495,3.605551275463989
囂,247,250,63287,3.0
嚼,245,242,63174,9.433981132056603
囁,250,244,61784,6.0
囃,254,249,65548,4.123105625617661
囀,253,239,64041,11.40175425099138
囈,244,247,62087,6.708203932499369
囎,248,239,66270,11.180339887498949
囑,252,243,66587,7.280109889280518
囓,253,250,67398,3.0
囗,250,243,41584,7.0
囮,246,243,60163,8.06225774829855
囹,251,241,60950,9.055385138137417
圀,250,240,64472,10.0
囿,248,240,67472,10.198039027185569
圄,249,242,66390,8.06225774829855
圉,250,242,66346,8.0
圈,250,242,71073,8.0
國,250,244,69736,6.0
圍,249,242,65605,8.06225774829855
圓,251,245,68590,5.0990195135927845
團,252,240,70329,10.198039027185569
圖,251,243,65893,7.0710678118654755
嗇,249,249,61949,1.4142135623730951
圜,250,243,69366,7.0
圦,236,249,41184,14.035668847618199
圷,246,218,40091,32.2490309931942
圸,266,265,48977,21.93171219946131
坎,244,248,46931,6.324555320336759
圻,248,240,44339,10.198039027185569
址,249,273,45008,23.021728866442675
坏,249,220,44005,30.01666203960727
坩,262,242,50975,14.422205101855956
埀,251,258,61894,8.06225774829855
垈,250,266,52272,16.0
坡,254,253,55231,5.0
坿,256,242,50593,10.0
垉,254,255,54799,6.4031242374328485
垓,253,246,53293,5.0
垠,257,239,57090,13.038404810405298
垳,246,241,46364,9.848857801796104
垤,259,248,54046,9.219544457292887
垪,254,244,49373,7.211102550927978
垰,255,238,44727,13.0
埃,255,252,53562,5.385164807134504
埆,268,249,56500,18.027756377319946
埔,269,247,60918,19.235384061671343
埒,257,235,45584,16.55294535724685
埓,259,240,44939,13.45362404707371
堊,249,248,57879,2.23606797749979
埖,252,243,51027,7.280109889280518
埣,254,230,47985,20.396078054371138
堋,269,240,65355,21.470910553583888
堙,264,244,62740,15.231546211727817
堝,269,244,58797,19.924858845171276
塲,260,245,60324,11.180339887498949
堡,252,261,63056,11.180339887498949
塢,259,250,53463,9.0
塋,249,260,54579,10.04987562112089
塰,260,260,58084,14.142135623730951
塒,259,241,58736,12.727922061357855
堽,258,238,59579,14.422205101855956
塹,242,252,63441,8.246211251235321
墅,236,240,64288,17.204650534085253
墹,269,235,64415,24.20743687382041
墟,258,262,60151,14.422205101855956
墫,261,232,59632,21.095023109728988
墺,259,245,61342,10.295630140987
壞,257,246,61152,8.06225774829855
墻,265,249,64012,15.033296378372908
墸,263,243,60899,14.7648230602334
墮,245,255,62835,7.0710678118654755
壅,251,255,64918,5.0990195135927845
壓,246,245,65121,6.4031242374328485
壑,245,260,60345,11.180339887498949
壗,259,258,61738,12.041594578792296
壙,257,247,65247,7.615773105863909
壘,252,257,63615,7.280109889280518
壥,256,244,65019,8.48528137423857
壜,260,242,61108,12.806248474865697
壤,260,252,64862,10.198039027185569
壟,244,259,63412,10.816653826391969
壯,234,259,47982,18.35755975068582
壺,250,260,59263,10.0
壹,251,259,59442,9.055385138137417
壻,261,232,58544,21.095023109728988
壼,250,256,58459,6.0
壽,251,249,60585,1.4142135623730951
夂,237,261,37122,17.029386365926403
夊,234,256,39418,17.08800749063506
夐,243,260,60873,12.206555615733702
夛,241,227,49135,24.698178070456937
梦,242,232,52364,19.697715603592208
夥,240,240,66078,14.142135623730951
夬,256,256,42551,8.48528137423857
夭,247,240,41067,10.44030650891055
夲,250,235,42355,15.0
夸,252,230,48075,20.09975124224178
夾,250,243,47535,7.0
竒,250,242,46329,8.0
奕,245,254,53718,6.4031242374328485
奐,243,256,56142,9.219544457292887
奚,252,251,56809,2.23606797749979
奘,239,251,56223,11.045361017187261
奢,248,249,66242,2.23606797749979
奠,251,251,64227,1.4142135623730951
奧,246,252,60628,4.47213595499958
奬,246,248,61543,4.47213595499958
奩,246,255,61421,6.4031242374328485
奸,232,238,47757,21.633307652783937
妁,246,249,47830,4.123105625617661
妝,240,258,53940,12.806248474865697
佞,250,252,56488,2.0
侫,249,259,56113,9.055385138137417
妣,234,258,56020,17.88854381999832
妲,245,256,56942,7.810249675906654
姆,253,249,61247,3.1622776601683795
姨,248,248,66213,2.8284271247461903
姜,248,255,59912,5.385164807134504
妍,240,243,56985,12.206555615733702
姙,241,253,58550,9.486832980505138
姚,241,255,60105,10.295630140987
娥,248,251,65824,2.23606797749979
娟,260,250,62667,10.0
娑,244,264,50295,15.231546211727817
娜,250,245,70009,5.0
娉,251,239,61991,11.045361017187261
娚,259,244,66461,10.816653826391969
婀,246,241,61015,9.848857801796104
婬,247,256,58208,6.708203932499369
婉,244,254,62125,7.211102550927978
娵,244,248,65600,6.324555320336759
娶,243,246,61921,8.06225774829855
婢,252,243,60249,7.280109889280518
婪,247,247,59718,4.242640687119285
媚,260,253,68877,10.44030650891055
媼,252,257,68697,7.280109889280518
媾,255,249,69017,5.0990195135927845
嫋,257,251,66524,7.0710678118654755
嫂,249,251,66752,1.4142135623730951
媽,252,243,62163,7.280109889280518
嫣,249,247,61908,3.1622776601683795
嫗,244,252,64130,6.324555320336759
嫦,253,247,60554,4.242640687119285
嫩,244,253,66557,6.708203932499369
嫖,250,245,67056,5.0
嫺,257,243,67669,9.899494936611665
嫻,255,242,67216,9.433981132056603
嬌,250,247,66545,3.0
嬋,252,238,64717,12.165525060596439
嬖,246,246,67135,5.656854249492381
嬲,256,244,71881,8.48528137423857
嫐,250,250,69482,0.0
嬪,248,252,65889,2.8284271247461903
嬶,249,255,66085,5.0990195135927845
嬾,251,249,71294,1.4142135623730951
孃,248,253,69203,3.605551275463989
孅,247,255,69141,5.830951894845301
孀,254,255,67145,6.4031242374328485
孑,254,222,33507,28.284271247461902
孕,250,221,44959,29.0
孚,253,230,42314,20.223748416156685
孛,251,232,48144,18.027756377319946
孥,246,226,54114,24.331050121192877
孩,250,251,54993,1.0
孰,240,255,56763,11.180339887498949
孳,246,237,56207,13.601470508735444
孵,241,237,62149,15.811388300841896
學,251,235,56901,15.033296378372908
斈,246,232,51403,18.439088914585774
孺,259,239,63203,14.212670403551895
宀,250,254,16327,4.0
它,245,249,37324,5.0990195135927845
宦,245,248,51965,5.385164807134504
宸,246,255,58241,6.4031242374328485
寃,243,250,59048,7.0
寇,254,259,56223,9.848857801796104
寉,247,252,58226,3.605551275463989
寔,250,253,59472,3.0
寐,243,253,59450,7.615773105863909
寤,250,253,64299,3.0
實,248,241,59900,9.219544457292887
寢,253,253,63821,4.242640687119285
寞,247,251,59912,3.1622776601683795
寥,241,234,59457,18.35755975068582
寫,262,244,54439,13.416407864998739
寰,251,250,63982,1.0
寶,251,242,61753,8.06225774829855
寳,246,245,59022,6.4031242374328485
尅,245,251,54452,5.0990195135927845
將,246,245,56166,6.4031242374328485
專,252,238,58914,12.165525060596439
對,237,244,54632,14.317821063276353
尓,240,244,35113,11.661903789690601
尠,230,246,60612,20.396078054371138
尢,250,258,38525,8.0
尨,245,265,52040,15.811388300841896
尸,234,184,28815,67.91170738539859
尹,254,210,43291,40.19950248448356
屁,243,248,55841,7.280109889280518
屆,258,250,59104,8.0
屎,247,240,58639,10.44030650891055
屓,251,239,60937,11.045361017187261
屐,252,243,63195,7.280109889280518
屏,249,235,58454,15.033296378372908
孱,248,236,57691,14.142135623730951
屬,255,248,66248,5.385164807134504
屮,238,250,34130,12.0
乢,208,263,40963,43.965895873961216
屶,264,242,42876,16.1245154965971
屹,229,255,51323,21.587033144922902
岌,243,257,53376,9.899494936611665
岑,253,226,45490,24.186773244895647
岔,247,250,47836,3.0
妛,246,253,55661,5.0
岫,257,259,59878,11.40175425099138
岻,239,256,58269,12.529964086141668
岶,251,255,53545,5.0990195135927845
岼,240,225,51875,26.92582403567252
岷,243,246,60740,8.06225774829855
峅,242,249,54587,8.06225774829855
岾,243,260,50639,12.206555615733702
峇,250,252,52928,2.0
峙,246,243,52231,8.06225774829855
峩,248,259,58820,9.219544457292887
峽,240,250,56888,10.0
峺,248,242,63800,8.246211251235321
峭,242,243,59321,10.63014581273465
嶌,254,248,54100,4.47213595499958
峪,241,252,56111,9.219544457292887
崋,251,246,59969,4.123105625617661
崕,245,249,60621,5.0990195135927845
崗,252,248,58139,2.8284271247461903
嵜,249,245,53324,5.0990195135927845
崟,251,268,58915,18.027756377319946
崛,254,249,65034,4.123105625617661
崑,248,261,57313,11.180339887498949
崔,246,255,58892,6.4031242374328485
崢,248,241,57183,9.219544457292887
崙,251,254,59994,4.123105625617661
崘,247,260,62343,10.44030650891055
嵌,241,256,58145,10.816653826391969
嵒,249,251,52311,1.4142135623730951
嵎,260,238,64346,15.620499351813308
嵋,260,245,64587,11.180339887498949
嵬,253,254,57180,5.0
嵳,249,262,56294,12.041594578792296
嵶,261,243,64129,13.038404810405298
嶇,249,247,61037,3.1622776601683795
嶄,236,251,60995,14.035668847618199
嶂,248,240,59095,10.198039027185569
嶢,247,249,61432,3.1622776601683795
嶝,246,249,61406,4.123105625617661
嶬,250,255,64674,5.0
嶮,245,256,59136,7.810249675906654
嶽,247,256,59731,6.708203932499369
嶐,238,255,63987,13.0
嶷,246,259,64047,9.848857801796104
嶼,246,244,60510,7.211102550927978
巉,247,252,65440,3.605551275463989
巍,245,259,68640,10.295630140987
巓,250,251,66297,1.0
巒,249,249,61743,1.4142135623730951
巖,248,260,64945,10.198039027185569
巛,252,250,37974,2.0
巵,247,253,54791,4.242640687119285
帋,251,237,53505,13.038404810405298
帚,254,230,52891,20.396078054371138
帙,233,248,56294,17.11724276862369
帑,244,234,53817,17.08800749063506
帛,248,247,48913,3.605551275463989
帶,248,226,58779,24.08318915758459
帷,246,251,61639,4.123105625617661
幄,249,254,68099,4.123105625617661
幃,247,248,61461,3.605551275463989
幀,243,252,61597,7.280109889280518
幎,241,239,63488,14.212670403551895
幗,259,249,65441,9.055385138137417
幔,248,249,66217,2.23606797749979
幟,247,249,67061,3.1622776601683795
幢,249,255,66479,5.0990195135927845
幤,250,230,56927,20.0
幇,243,241,51127,11.40175425099138
幵,249,215,38771,35.014282800023196
并,246,241,41469,9.848857801796104
幺,239,285,35445,36.68787265568828
麼,245,255,59944,7.0710678118654755
广,205,202,21823,65.79513659838392
庠,246,243,51134,8.06225774829855
廁,257,249,60582,7.0710678118654755
廂,259,257,62167,11.40175425099138
廈,244,258,64066,10.0
廐,242,254,64900,8.94427190999916
廏,243,254,63897,8.06225774829855
廖,245,243,63035,8.602325267042627
廣,253,254,62937,5.0
廝,245,252,64142,5.385164807134504
廚,245,256,60934,7.810249675906654
廛,253,256,68473,6.708203932499369
廢,250,251,64591,1.0
廡,252,249,65709,2.23606797749979
廨,250,250,67327,0.0
廩,252,256,65114,6.324555320336759
廬,252,262,65324,12.165525060596439
廱,255,257,69352,8.602325267042627
廳,250,251,68966,1.0
廰,250,251,65435,1.0
廴,190,280,31635,67.08203932499369
廸,249,260,61692,10.04987562112089
廾,243,238,34778,13.892443989449804
弃,243,236,48058,15.652475842498529
弉,238,240,51653,15.620499351813308
彝,246,247,59706,5.0
彜,242,250,58298,8.0
弋,276,231,29017,32.202484376209235
弑,245,252,55631,5.385164807134504
弖,252,252,45223,2.8284271247461903
弩,249,234,57886,16.0312195418814
弭,256,229,54679,21.840329667841555
弸,262,238,68196,16.97056274847714
彁,256,231,58665,19.924858845171276
彈,254,232,63314,18.439088914585774
彌,248,234,68506,16.1245154965971
彎,250,233,59462,17.0
弯,250,237,53996,13.0
彑,247,280,37477,30.14962686336267
彖,240,253,57657,10.44030650891055
彡,240,258,26616,12.806248474865697
彭,226,253,50502,24.186773244895647
彳,257,236,23154,15.652475842498529
彷,250,250,47308,0.0
徃,248,259,50229,9.219544457292887
徂,254,260,53715,10.770329614269007
彿,264,246,61278,14.560219778561036
徊,268,252,61349,18.110770276274835
很,250,248,56350,2.0
徑,254,249,55426,4.123105625617661
徇,267,251,53612,17.029386365926403
從,248,260,50554,10.198039027185569
徙,247,264,53504,14.317821063276353
徘,252,247,54395,3.605551275463989
徨,258,259,59532,12.041594578792296
徭,255,258,60419,9.433981132056603
徼,250,252,65758,2.0
忖,254,236,40043,14.560219778561036
忻,249,240,46008,10.04987562112089
忤,239,230,44629,22.825424421026653
忸,255,247,54538,5.830951894845301
忱,248,251,49714,2.23606797749979
忝,246,233,49582,17.46424919657298
悳,247,248,57595,3.605551275463989
忿,244,248,48491,6.324555320336759
怡,250,258,51589,8.0
恠,248,256,54472,6.324555320336759
怙,256,258,49530,10.0
怐,260,244,49413,11.661903789690601
怩,251,245,54937,5.0990195135927845
怎,247,253,44273,4.242640687119285
怱,252,251,53825,2.23606797749979
怛,258,247,52670,8.54400374531753
怕,268,254,49987,18.439088914585774
怫,265,244,60833,16.15549442140351
怦,250,224,49720,26.0
怏,250,251,53359,1.0
怺,241,255,49828,10.295630140987
恚,248,256,54747,6.324555320336759
恁,252,251,52519,2.23606797749979
恪,248,249,55985,2.23606797749979
恷,247,254,52341,5.0
恟,264,250,57505,14.0
恊,256,260,57767,11.661903789690601
恆,252,247,54999,3.605551275463989
恍,248,250,50930,2.0
恃,257,241,51268,11.40175425099138
恤,256,265,58678,16.15549442140351
恂,261,246,53959,11.704699910719626
恬,258,247,53661,8.54400374531753
恫,270,240,58483,22.360679774997898
恙,247,257,53454,7.615773105863909
悁,268,242,55736,19.697715603592208
悍,259,229,54617,22.847319317591726
悃,270,245,62622,20.615528128088304
悚,254,245,57062,6.4031242374328485
悄,257,244,54893,9.219544457292887
悛,247,254,57720,5.0
悖,250,238,52808,12.0
悗,252,249,57572,2.23606797749979
悒,256,245,56406,7.810249675906654
悧,266,240,56908,18.867962264113206
悋,254,246,55452,5.656854249492381
惡,247,241,54453,9.486832980505138
悸,252,232,57594,18.110770276274835
惠,252,247,58746,3.605551275463989
惓,253,245,60370,5.830951894845301
悴,248,233,50355,17.11724276862369
忰,241,235,47332,17.4928556845359
悽,262,246,65123,12.649110640673518
惆,270,241,63391,21.93171219946131
悵,251,248,57025,2.23606797749979
惘,268,236,60430,22.80350850198276
慍,258,253,63078,8.54400374531753
愕,260,227,57176,25.079872407968907
愆,248,255,46008,5.385164807134504
惶,258,254,58399,8.94427190999916
惷,247,250,62648,3.0
愀,250,247,58871,3.0
惴,259,252,58386,9.219544457292887
愃,258,249,59552,8.06225774829855
愡,256,245,56832,7.810249675906654
惻,265,243,61140,16.55294535724685
惱,266,259,59897,18.35755975068582
愍,239,246,60716,11.704699910719626
愎,254,250,62713,4.0
慇,245,243,59786,8.602325267042627
愾,247,247,62540,4.242640687119285
愨,244,246,58599,7.211102550927978
愧,262,252,61414,12.165525060596439
慊,261,247,67678,11.40175425099138
愿,243,237,57978,14.7648230602334
愼,259,247,61856,9.486832980505138
